AGS,mun_name,share_alg2_sgb2,share_bg_single_parent,share_bg_5plus,share_bg_with_children,share_sgb2_with_housing_costs,unemp_count,share_longterm_unemp,unemp_u25_per_1000,unemp_55plus_per_1000,income_tax_per_capita,purchasing_power,trade_tax_per_capita,tax_revenue_total,pop_total,pop_female,pop_male,pop_corrected,share_age_0_3,share_age_3_6,share_age_6_18,share_age_18_25,share_age_25_30,share_age_30_50,share_age_50_65,share_age_65_75,share_age_65plus,share_age_75plus,natural_pop_change,migration_balance,working_age_15_65_count,old_age_dependency,youth_dependency,young_old_ratio,households_total,share_single_households,share_households_with_children,share_hh_income_high,share_hh_income_medium,share_hh_income_low,students_total_per_1000,students_18_25_per_1000,students_fh_per_1000,gp_general_per_1000,gp_primary_per_1000,internists_per_1000,pediatricians_per_1000_children,doctors_total_per_1000,share_bb_1000mbit,share_bb_100mbit,share_bb_50mbit,share_4g,dist_supermarket_m,dist_pharmacy_m,dist_gp_m,dist_public_transport_m,dist_primary_school_m,pop_density_per_km2,employment_density_per_km2,share_alg2_sgb2_year,share_bg_single_parent_year,share_bg_5plus_year,share_bg_with_children_year,share_sgb2_with_housing_costs_year,unemp_count_year,share_longterm_unemp_year,unemp_u25_per_1000_year,unemp_55plus_per_1000_year,income_tax_per_capita_year,purchasing_power_year,trade_tax_per_capita_year,tax_revenue_total_year,pop_total_year,pop_female_year,pop_male_year,pop_corrected_year,share_age_0_3_year,share_age_3_6_year,share_age_6_18_year,share_age_18_25_year,share_age_25_30_year,share_age_30_50_year,share_age_50_65_year,share_age_65_75_year,share_age_65plus_year,share_age_75plus_year,natural_pop_change_year,migration_balance_year,working_age_15_65_count_year,old_age_dependency_year,youth_dependency_year,young_old_ratio_year,households_total_year,share_single_households_year,share_households_with_children_year,share_hh_income_high_year,share_hh_income_medium_year,share_hh_income_low_year,students_total_per_1000_year,students_18_25_per_1000_year,students_fh_per_1000_year,gp_general_per_1000_year,gp_primary_per_1000_year,internists_per_1000_year,pediatricians_per_1000_children_year,doctors_total_per_1000_year,share_bb_1000mbit_year,share_bb_100mbit_year,share_bb_50mbit_year,share_4g_year,dist_supermarket_m_year,dist_pharmacy_m_year,dist_gp_m_year,dist_public_transport_m_year,dist_primary_school_m_year,pop_density_per_km2_year,employment_density_per_km2_year
01051035,Gaushorn,33.01,40,40,60,34.69,3,33.33,0,2.38,495.72,27063.82,429.53,1037.73,177,81,96,177,1.13,2.82,9.04,3.95,4.52,21.47,32.2,12.99,24.86,11.86,-16.67,-16.95,113,38.94,17.7,31.25,2.06,39.53,36.05,24.42,47.67,27.91,0,0,0,0,0,0,0,0,89.47,89.47,89.47,100,3766.69,4877.12,3543.59,326.49,3820.53,27.44,27.91,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2022
01051036,Glüsing,35.82,0,0,100,34.16,3,0,9.09,0,720.85,37892.58,1414.48,2145.37,109,51,58,109,2.75,0.92,9.17,7.34,6.42,11.93,30.28,13.76,31.19,17.43,-17.39,-55.05,64,53.12,17.19,40,2.06,45.28,26.42,26.42,47.17,26.42,0,0,0,0,0,0,0,0,88.89,88.89,88.89,100,3427.01,3805.47,3671.18,686.59,4366.38,23.24,24.73,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051037,Großenrade,41.68,60,0,30,37.33,7,28.57,2.08,3.37,465.01,29195.88,82.16,657.21,477,229,248,477,2.31,2.73,12.58,5.87,4.19,22.64,28.09,9.64,21.59,11.95,-8.13,-25.16,310,33.23,20.65,69.77,2.14,38.57,31.84,28.7,51.57,19.73,0,0,0,0,0,0,0,0,94.29,94.29,94.29,100,3950.11,4295.32,3453.04,503.81,3994.53,45.87,47.31,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2022
01051038,Groven,,100,0,0,,1,0,8.33,0,606.64,24984.07,4286.91,4836.44,86,37,49,86,2.33,0,16.28,9.3,4.65,18.6,18.6,15.12,30.23,15.12,10.42,-104.65,48,54.17,25,133.33,2.61,30.3,24.24,42.42,36.36,21.21,0,0,0,0,0,0,0,0,96.97,96.97,96.97,100,2324.48,2942.1,2625.12,1767.43,2806.25,10.89,17.22,,2022,2022,2022,,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051039,Gudendorf,38.64,40,0,50,30.74,11,36.36,0,6.67,501.81,28339.39,406.96,1100.06,425,204,221,425,3.29,2.59,12.71,4.47,4.71,24.24,25.18,13.18,22.82,9.65,2.39,18.82,258,37.6,27.13,61.29,2.37,27.93,39.11,22.91,52.51,24.58,0,0,0,0,0,0,0,0,91.02,96.41,97.01,100,3925.95,4378.69,4279.84,399.66,3889.8,70.36,94.04,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051043,Hedwigenkoog,50.4,66.67,0,0,30.37,4,25,0,0,533.09,27129.02,4851.61,5130.05,207,98,109,207,2.42,5.31,13.04,7.73,7.25,29.47,23.67,5.31,11.11,5.8,-4.55,-57.97,152,15.13,21.05,121.43,2.38,34.48,47.13,27.59,41.38,31.03,0,0,0,0,0,0,0,0,95.83,95.83,95.83,100,5595.14,5843.37,7453,1143.42,5593,12.65,17.11,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051044,"Heide, Stadt",38,55.97,8.18,35.17,39.27,1185,38.48,6.02,5.88,405.18,27763.39,720.25,1328.35,22004,11288,10716,22004,2.34,2.56,10.62,9.18,7.41,23.04,20.87,11.73,23.98,12.24,-7.1,23.04,13916,37.91,20.21,69.97,1.83,53.08,21.07,28.14,45.61,26.24,66.12,71.99,66.12,3.23,6.92,3.69,10.95,30.43,97.14,98.58,98.68,100,558.03,869.56,717.3,233.61,763.15,688.27,1106.1,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051045,Hellschen-Heringsand-Unterschaar,39.68,66.67,0,0,37.88,3,66.67,6.45,0,760.46,36024.75,2114.28,2957.73,158,75,83,158,1.9,1.9,20.25,11.39,3.8,18.99,23.42,7.59,18.35,10.76,5.95,-12.66,104,27.88,24.04,158.33,2.29,40.58,27.54,20.29,52.17,27.54,0,0,0,0,0,0,0,0,89.55,89.55,92.54,100,3983.12,4160.24,4160.24,1553.71,3868.55,22.51,30.06,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2021,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051046,Helse,28.96,33.33,11.11,55.56,46.45,13,7.69,1.19,1.84,529.46,27958.54,807.41,1421.5,828,410,418,828,2.54,2.78,9.9,7.73,5.92,20.53,28.02,13.29,22.58,9.3,-16.33,44.69,535,34.95,19.81,53.66,2.13,31.7,27.32,25.26,50,24.74,0,0,0,0,0,0,0,0,95.85,96.89,97.93,100,2263.94,2643.92,2449.25,835.08,2659.43,72.38,79.72,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051047,Hemme,35.56,62.5,0,37.5,38.92,17,35.29,6.67,7.37,500.58,31393.53,2746.09,3232.14,511,244,267,511,2.94,2.54,15.07,3.91,4.5,24.66,27.01,9,19.37,10.37,-3.8,-29.35,332,29.82,24.1,89.19,2.03,43.25,30.95,22.62,50.4,26.98,0,0,0,0,0,0,0,0,96.97,96.97,96.97,100,6316.2,6818.02,5661.26,371.71,5396.93,30.91,36.66,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051048,Hemmingstedt,41.31,65.75,4.11,30.14,36.27,65,32.31,2.32,4.12,466.62,27320.85,855.32,1517.71,2827,1430,1397,2827,2.79,2.79,12.17,6.26,4.32,25.4,23.24,12.98,23.03,10.05,-4.92,-1.41,1756,37.07,23.92,59.76,2.07,38.74,30.96,22.6,52.46,24.94,0,0,0,10.54,10.54,0,0,10.54,92.59,96.99,97.53,100,741.29,4583.33,903.07,472.4,804.27,176.58,258.03,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051049,Hennstedt,38.66,53.85,5.77,42.31,36.57,43,34.88,3.52,4.86,398.37,29023.84,633.76,1146.84,2045,1016,1029,2045,2.79,2.54,10.32,7.29,4.99,19.85,23.47,14.52,28.75,14.23,-6.88,12.71,1187,49.54,22.75,67.13,2.07,39.37,27.53,21.76,49.29,28.95,0,0,0,14.74,14.74,0,0,14.74,88.41,96.27,97.08,100,1054.19,1053.66,847.98,625.94,981.49,93.25,118.24,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051050,Hillgroven,,,,,,0,100,0,0,967.16,32254.17,7645.14,8170.8,51,19,32,51,0,1.96,13.73,5.88,5.88,9.8,33.33,15.69,29.41,13.73,17.54,-78.43,32,46.88,12.5,80,2.22,39.13,30.43,13.04,47.83,39.13,0,0,0,0,0,0,0,0,93.75,93.75,93.75,100,3806.47,3975.12,3971.51,3461.62,3688.48,14.17,15.83,,,,,,2023,2019,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2022
01051051,Hochdonn,40.36,66.67,0,25.93,39.4,21,33.33,2.3,1.66,454.27,27950.77,74.34,635.91,1098,559,539,1098,2.64,1.37,9.65,4.55,6.28,20.67,30.24,12.66,24.59,11.93,-7.19,-5.46,715,37.76,15.8,50.43,2.11,31.92,29.62,23.85,49.62,26.54,0,0,0,0,0,0,0,0,93.81,94.78,95.16,100,3186.06,3383.77,3284.62,408.88,3284.45,201.1,216.85,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051052,Hövede,29.51,0,0,100,21.82,1,0,0,0,668.46,30055.74,-21.84,820.61,57,29,28,57,3.51,3.51,10.53,7.02,5.26,21.05,22.81,14.04,26.32,12.28,16.67,-87.72,32,46.88,31.25,50,2.71,19.05,57.14,23.81,38.1,38.1,0,0,0,0,0,0,0,0,100,100,100,100,3131.22,3131.22,2493.68,2120.69,3081.23,19.39,20.75,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2021,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2022
01051053,Hollingstedt,41.83,50,0,16.67,34.37,9,22.22,3.7,4.92,375.72,25270.57,222.13,688.64,316,150,166,316,3.16,3.16,11.71,5.38,3.16,19.3,30.38,12.03,23.73,11.71,0,31.65,194,38.66,24.23,66.67,2.24,31.21,29.79,25.53,46.81,27.66,0,0,0,0,0,0,0,0,88.55,88.55,88.55,100,1496.66,3882.5,3882.5,260.9,4375.76,32.44,33.47,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051054,Immenstedt,0,100,0,0,0,4,50,0,4.35,678.36,30200.55,156.63,922.8,110,59,51,110,0.91,4.55,12.73,6.36,3.64,25.45,31.82,7.27,14.55,7.27,0,18.18,75,21.33,25.33,16.67,2.34,42.55,40.43,14.89,55.32,29.79,0,0,0,0,0,0,0,0,97.37,97.37,97.37,100,3740.69,3847.3,2171.78,1390.66,4055.14,35.6,37.54,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051057,Kaiser-Wilhelm-Koog,41.78,83.33,16.67,16.67,32.28,10,10,2.38,3.03,519.78,33855.03,4106.64,4576.75,351,165,186,351,1.14,3.7,12.25,7.12,5.41,25.64,27.92,12.54,16.81,4.27,-10.75,-59.83,249,23.69,17.27,104.35,2.08,44.97,30.18,23.08,52.07,24.85,0,0,0,0,0,0,0,0,100,100,100,100,5872.71,6145.58,5900.92,2039.59,5109.05,26.9,33.79,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051058,Karolinenkoog,42.52,100,0,0,40.53,2,0,0,3.45,476.51,33490.4,370.25,1211.22,142,64,78,142,2.82,2.11,5.63,6.34,6.34,22.54,26.76,21.83,27.46,5.63,-22.22,98.59,92,42.39,11.96,58.33,2.09,48.53,33.82,16.18,48.53,35.29,0,0,0,0,0,0,0,0,94.23,94.23,94.23,100,3133.92,3715.19,3565.38,523.81,3337.36,8.09,10.14,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2021,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051060,Kleve,32.64,55.56,0,22.22,39.95,6,33.33,5,0,531.46,29616.71,314.45,948.71,412,202,210,412,1.94,1.7,9.95,6.31,2.91,20.87,26.21,17.96,30.1,12.14,-2.48,26.7,246,50.41,17.07,61.54,2.07,35.18,29.65,28.64,48.74,22.61,0,0,0,0,0,0,0,0,87.69,87.69,87.69,100,3662.56,3669.24,3124.55,576.6,3227.69,32.16,36.85,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051061,Krempel,41.79,52.63,5.26,31.58,35.94,14,35.71,2.04,3.57,332.83,24412.67,128.18,575,608,292,316,608,3.62,2.47,10.03,5.26,5.26,22.2,26.48,14.97,24.67,9.7,-8.35,13.16,377,39.79,21.49,49.06,2.18,32.97,29.03,25.81,49.82,24.37,0,0,0,0,0,0,0,0,85.04,88.98,92.13,100,1329.23,1602.24,1279.9,386.17,933.6,126.14,136.1,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051062,Kronprinzenkoog,42.31,36.84,0,26.32,30.14,18,44.44,1.33,4.58,590.82,30512.43,2516.7,3202.33,852,426,426,852,2.46,2.82,10.33,7.39,3.17,24.88,26.29,13.73,22.65,8.92,-3.63,31.69,538,35.87,22.49,44.44,2.16,36.71,29.87,26.33,48.86,24.81,0,0,0,0,0,0,0,0,100,100,100,100,4527.96,4791.65,4728.89,1486.84,2215.96,29.54,40.6,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051063,Krumstedt,30.66,50,0,25,46.77,5,0,0,2.17,484.41,27627.89,175.3,778.66,531,268,263,531,3.01,2.26,10.17,7.53,7.34,20.53,24.29,15.63,24.86,9.23,0,56.5,333,39.64,19.82,65.22,2.14,33.06,27.82,29.44,45.16,25.4,0,0,0,0,0,0,0,0,87.95,87.95,87.95,100,7004.36,7308.99,3370.28,840.84,4382.5,33.42,36.69,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051064,Kuden,44.4,78.57,7.14,14.29,34.45,10,10,1.54,3.25,467.54,29972.69,167.24,730.93,656,313,343,656,2.9,2.9,12.5,6.1,4.27,22.87,26.37,12.8,22.1,9.3,-6.32,32.01,416,34.86,22.84,56.06,2.19,34,28.67,26.67,52.67,20.67,0,0,0,0,0,0,0,0,91.17,96.11,97.53,100,3102.54,5819.4,3705.93,330.88,3350.37,57.7,59.19,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051065,Lehe,41.55,55,5,15,37.23,16,43.75,2.99,3.8,397.67,28292.65,72.75,634.99,1075,544,531,1075,2.23,2.98,10.33,4.28,3.16,21.49,24.84,14.7,30.7,16,-11.93,0.93,599,55.09,24.37,51.76,2.12,38.78,31.3,25.98,48.03,25.98,0,0,0,0,0,0,0,0,92.51,97.37,98.18,100,1892.65,1097.05,1249.66,1291.08,1707.36,57.7,64.9,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051067,Lieth,47.09,83.33,0,0,36.87,3,0,0,3.51,523.48,30518.75,646.25,1545.07,376,206,170,376,0.53,2.13,9.31,4.79,3.46,17.29,21.28,18.62,41.22,22.61,-81.79,63.83,185,83.78,19.46,58.62,2.39,12.1,24.2,22.29,59.24,18.47,0,0,0,0,0,0,0,0,87.42,96.03,98.01,100,1370.04,4802.5,1631.12,1278.05,1844.49,80.69,106.22,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2022
01051068,Linden,41.05,66.67,0,16.67,31.3,12,33.33,3.75,3.25,570.25,30040.02,78.41,770.66,860,429,431,860,2.33,2.79,13.84,5.23,3.26,25.12,26.63,11.98,20.81,8.84,-6.83,-16.28,553,32.37,23.15,85.25,2.3,28.07,36.36,27.81,49.73,22.46,0,0,0,0,0,0,0,0,86.94,95,96.94,100,4205.81,4215.38,4190.83,415.82,4604.18,74.01,80.9,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051069,Lohe-Rickelshof,38.46,58.54,4.88,31.71,35.92,43,27.91,4.14,3.3,630.41,34144.56,2105.76,2749.7,2010,1057,953,2010,2.04,3.18,10.4,5.62,5.52,23.03,22.54,12.39,27.66,15.27,-3.46,-1.49,1196,46.49,21.57,57.79,2.02,38.92,30.69,34,51.25,14.74,0,0,0,0,0,0,0,0,90.92,97.51,98.49,100,1351.28,1298.53,1072.32,233.12,1599.15,372.91,442.86,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051071,Lunden,39.77,61.38,7.59,33.79,37.99,113,45.13,6.04,9.96,249.95,25218.21,214.67,603.57,1740,858,882,1740,2.13,2.93,11.38,7.99,5.23,25,21.44,12.18,23.91,11.72,-21.64,29.31,1081,38.48,22.48,61.19,2.1,45.9,27.11,20.84,49.4,29.76,0,0,0,17.54,17.54,0,0,17.54,97.8,99.27,99.39,100,735.56,385.05,294.46,402.11,512.7,374.19,458.49,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051072,"Marne, Stadt",39.35,54.51,7.06,36.47,36.97,186,34.95,4.45,4.33,426.83,29632.32,721.86,1326.36,5647,2941,2706,5647,2.3,2.67,10.41,6.5,5.6,22.72,21.96,12.68,27.84,15.16,-12.8,4.96,3356,46.84,21.42,55.46,1.95,44.61,27.84,28.11,46.27,25.62,0,0,0,5.26,10.52,0,0,15.78,98.06,99.18,99.28,100,450.31,645.78,458.29,356.95,662.67,1169.15,1607.66,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051073,Marnerdeich,40.45,33.33,16.67,66.67,28.56,7,0,5.56,0,460.21,27517.6,141.16,723.95,393,188,205,393,3.05,4.83,12.98,5.85,4.33,24.43,21.63,15.52,22.9,7.38,2.47,-20.36,234,38.46,29.49,58.82,2.27,29.48,36.42,26.01,47.98,26.01,0,0,0,0,0,0,0,0,100,100,100,100,1499.37,1757.7,1650.28,373.04,1484.2,300,315.27,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
01051074,"Meldorf, Stadt",40.46,56.25,7.14,34.23,35.66,284,34.86,5.7,5.07,449.28,28794.49,526.04,1191.57,7195,3757,3438,7195,1.96,1.83,11.1,6.73,5.18,19.65,25.42,14.64,28.12,13.48,-11.2,0.83,4318,46.85,19.78,50.29,1.92,45.5,25.6,29.65,45.18,25.17,0,0,0,4.15,8.3,0,35.21,26.28,95.31,98.39,98.77,100,615.42,611.79,695.6,320.04,831.79,338.43,515.1,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
