AGS,mun_name,municipality_area_m2,landcover_total_area_m2,landcover_area_ratio_to_municipality,artificial_total_area_m2,has_artificial_land
12068409,Sieversdorf-Hohenofen,20001702.714482628,20001701.278525084,0.9999999282082349,678218.120368084,TRUE
14729040,"Böhlen, Stadt",24279776.20607169,24279776.50366412,1.000000012256803,2713210.8568083146,TRUE
14627140,"Meißen, Stadt",31094028.19220099,31094026.196468737,0.9999999358162204,7656399.567891903,TRUE
15089175,"Hecklingen, Stadt",96113256.6418512,96113249.3664429,0.9999999243038,4526736.395616358,TRUE
16073111,Unterwellenborn,62681750.09147692,62681745.161250636,0.9999999213451081,5796187.541739324,TRUE
15003000,"Magdeburg, Landeshauptstadt",201018773.48051253,201018763.72312224,0.9999999514603033,65645602.13045991,TRUE
12063112,Großderschau,20152970.815314863,20152968.860174835,0.9999999029850216,437020.64864448865,TRUE
12068426,Temnitztal,52388044.79760392,52388038.51924248,0.9999998801565994,905317.3955634815,TRUE
15090546,"Tangerhütte, Stadt",296919822.19086444,296919807.8496731,0.9999999517001215,9390533.516758919,TRUE
16073107,Drognitz,24042613.719333693,24042611.87515683,0.9999999232954917,455776.72073743504,TRUE
12063142,Wiesenaue,46823851.7462635,46823850.09459838,0.9999999647259878,589547.9671020395,TRUE
16073109,Uhlstädt-Kirchhasel,121721914.60138051,121721905.02949403,0.999999921362669,3311102.306783798,TRUE
01053082,Lanze,9046360.492095219,9046359.82066049,0.9999999257784687,237793.0669636079,TRUE
15086015,"Burg, Stadt",165703102.26622188,165703087.5059357,0.9999999109232961,13867165.979021732,TRUE
01053083,"Lauenburg/ Elbe, Stadt",9473087.371422347,9473086.626031974,0.999999921314948,3153808.5134261483,TRUE
15090535,"Stendal, Hansestadt",269462495.3888004,269462480.756284,0.9999999456973915,19116337.715040192,TRUE
12070296,"Perleberg, Stadt",138611863.48450723,138611851.65443352,0.999999914653238,6526311.351953978,TRUE
12063134,Havelaue,74758824.52852358,74758815.1584097,0.9999998746621026,957734.6286005919,TRUE
14729410,"Wurzen, Stadt",68904782.65983589,68904775.51906757,0.9999998963675953,6471912.586508544,TRUE
15088205,"Leuna, Stadt",87575956.8633864,87575956.36933874,0.9999999943586382,12895751.078819007,TRUE
09475113,Berg,38725423.26473027,38725420.24179948,0.9999999219393739,2328083.0077057476,TRUE
12068425,Temnitzquell,65772265.33243796,65772259.528384365,0.99999991175530345,1089636.6390766439,TRUE
14628030,"Bad Schandau, Stadt",47575954.03250562,47575951.240543045,0.9999999413156787,1877368.6977477658,TRUE
12063161,Kleßen-Görne,42034805.316336,42034802.36066478,0.9999999296851455,479880.50300976954,TRUE
12063165,Kotzen,42652975.11214483,42652971.422841445,0.9999999135041958,418454.42435211566,TRUE
15085160,Hedersleben,16506132.18345818,16506130.57775068,0.9999999027205476,864653.930973994,TRUE
14729400,"Trebsen/Mulde, Stadt",35128271.65493477,35128269.2292484,0.999999930947745,2936887.154630484,TRUE
12063148,"Ketzin/Havel, Stadt",93820295.34505205,93820289.43064825,0.9999999369602944,5150918.748593297,TRUE
14627180,"Nossen, Stadt",125065438.57873732,125065427.75045675,0.9999999134190813,6515671.230268211,TRUE
15086055,"Gommern, Stadt",161540672.78815773,161540658.96044108,0.9999999144010211,7295642.93490604,TRUE
16055000,"Weimar, Stadt",84361516.43843871,84361510.17540786,0.9999999257596222,14619514.82918215,TRUE
15086035,Elbe-Parey,109148903.85004216,109148896.21158266,0.9999999300179916,5982375.873181684,TRUE
15090550,"Tangermünde, Stadt",90702433.41936386,90702432.23217373,0.9999999869111545,5637579.001527609,TRUE
15087370,"Sangerhausen, Stadt",209603210.59667584,209603193.914496,0.9999999204106664,11326139.838507194,TRUE
14729430,"Zwenkau, Stadt",46335205.98426499,46335202.62071555,0.9999999274083416,5819924.473442636,TRUE
14627170,Niederau,35325355.16502155,35325353.023725055,0.9999999393835819,2388383.5640895977,TRUE
12071164,Guhrow/Góry,6620421.717200182,6620420.925274135,0.9999998803813289,426084.45542919595,TRUE
15086040,"Genthin, Stadt",232268909.9508632,232268889.3859196,0.9999999114606272,10558281.290175129,TRUE
12069306,Kloster Lehnin,200769111.67734593,200769093.571937,0.9999999098197487,11995720.986231754,TRUE
12063189,Milower Land,161256027.7821242,161256017.00268447,0.9999999331532603,4654334.666832171,TRUE
15085185,Huy,167813515.06416866,167813526.49619853,1.0000000681234158,4440340.795457849,TRUE
13076125,Siggelkow,55487195.23733455,55487191.148235284,0.9999999263055332,840558.8198269099,TRUE
15088216,"Wettin-Löbejün, Stadt",127642665.1090132,127642653.60814635,0.9999999098979417,6642468.86416964,TRUE
13076126,Spornitz,48802932.30143054,48802933.00418959,1.000000014399935,1261473.1735971505,TRUE
12071176,Heinersbrück/Móst,23970834.871251676,23970833.05420977,0.9999999241978047,3024055.728367232,TRUE
12068477,Wusterhausen/Dosse,196289929.00477478,196289915.09644637,0.9999999291439531,3990767.949908922,TRUE
12062282,Kremitzaue,23528158.618049905,23528155.603856005,0.9999998718899362,830723.7991768058,TRUE
12065332,"Velten, Stadt",23470109.75540065,23470108.56383423,0.999999949230471,5814308.094651407,TRUE
03357002,Alfstedt,16152553.550537793,16152552.395211367,0.9999999284740693,480391.8732167268,TRUE
03357008,"Bremervörde, Stadt",150057771.67569086,150057760.31555527,0.9999999242949201,8632225.001075268,TRUE
15088220,"Merseburg, Stadt",54385515.68496072,54385505.408210695,0.999999811038842,12185985.665578539,TRUE
14627190,Nünchritz,31084483.068673503,31084474.78451812,0.9999997334954753,3200122.411776028,TRUE
13076114,"Plau am See, Stadt",91956026.41342653,91956018.77294394,0.9999999169115621,2820187.2129134852,TRUE
13076119,Redefin,17814773.748014547,17814772.19521436,0.999999912836379,486292.17760571145,TRUE
12068468,"Wittstock/Dosse, Stadt",420184423.5675286,420184383.4009555,0.9999999044072773,12242438.33589082,TRUE
14522580,Wechselburg,25770643.411619272,25770641.632360045,0.9999999309579044,857255.4026035346,TRUE
16077001,"Altenburg, Stadt",45960973.49719677,45960970.12021541,0.9999999265250253,8353885.683586158,TRUE
13076120,Rom,33735394.338885725,33735391.79674864,0.9999999246448089,646800.421325019,TRUE
13076122,Schwanheide,26640267.53050484,26640263.861253187,0.9999998622667114,909522.6404750916,TRUE
12065356,"Zehdenick, Stadt",223265787.9055745,223265768.72274256,0.9999999140807371,8035420.315558926,TRUE
14522570,"Waldheim, Stadt",41670621.90606854,41670617.89037441,0.9999999036324886,3043678.988477176,TRUE
13076151,Werder,17631630.656364936,17631628.557526685,0.9999998809617617,313455.2364717014,TRUE
14523450,Weischlitz,121880868.24476129,121880859.00928532,0.9999999242253841,3674433.0655604303,TRUE
13076156,Wöbbelin,23502729.249857984,23502728.479473405,0.9999999672214843,1430617.867243783,TRUE
01053006,Basedow,7518809.0585793,7518808.852948119,0.9999999726510969,301637.4352538971,TRUE
13076136,Teldau,27741130.309592776,27741128.477297433,0.9999999339502276,515317.09165176837,TRUE
13076138,Tessin b. Boizenburg,10313556.382227868,10313555.87475998,0.999999950796033,331980.4250130386,TRUE
15091391,"Zahna-Elster, Stadt",149527206.48905957,149527196.29960498,0.9999999318555143,7006121.711287381,TRUE
03357016,Gnarrenburg,33355563.590279818,33355560.94363988,0.9999999206537185,677306.8210858449,TRUE
16077005,Fockendorf,8813841.266250268,8813840.241797704,0.9999998837677543,349390.4364985066,TRUE
13076140,Tramm,35769883.61430177,35769879.078083314,0.999999873183304,508423.64891244494,TRUE
01053012,Börnsen,8323247.9952027835,8323247.174415936,0.9999999013862318,1229624.3917457585,TRUE
16077007,Gerstenberg,3130063.582297057,3130063.2253229963,0.9999998859530961,248213.69484298988,TRUE
13076143,Vielank,77457279.16853677,77457269.67012307,0.9999998773722264,1416371.4866718927,TRUE
13076145,Warlitz,23683775.80438105,23683774.43106226,0.9999999420143645,240059.05596123516,TRUE
16051000,"Erfurt, Stadt",241348282.88698152,241348263.33606562,0.9999999189929356,52686501.35659377,TRUE
14524320,"Wilkau-Haßlau, Stadt",12668383.846201928,12668382.849277522,0.9999999213061099,2968138.4561139457,TRUE
03357040,Sandbostel,30737529.208471734,30737526.901199967,0.9999999249363294,549739.5181569164,TRUE
03357042,Seedorf,18721597.482909456,18721596.015763223,0.9999999216334913,1066881.3081994657,TRUE
03357043,Selsingen,42107513.638081975,42107510.73569768,0.9999999310720571,1701353.9049764788,TRUE
16077036,Nobitz,100691309.62339707,100691301.66618592,0.9999999209742014,5253279.232683489,TRUE
01053028,Escheburg,8667299.006766826,8667298.41671088,0.9999999319215888,759357.2696104,TRUE
14524310,"Wildenfels, Stadt",20931131.795171846,20931129.91177806,0.9999999100194961,1481655.638284219,TRUE
12061332,"Mittenwalde, Stadt",99277275.31391412,99277274.59195262,0.9999999927278272,7939913.044737448,TRUE
16062064,"Heringen/Helme, Stadt",66732736.770867296,66732730.59414154,0.9999999074408447,3072247.042782918,TRUE
03357035,Oerel,27978923.62866462,27978921.473969012,0.9999999229886168,1024379.3375946706,TRUE
14522140,"Flöha, Stadt",27896816.657037135,27896815.19200215,0.9999999474837935,2791632.2181773465,TRUE
03357036,Ostereistedt,18873039.267651223,18873037.98446666,0.9999999320096491,509994.82174997544,TRUE
03357038,Rhade,1235019.7513691783,1235019.5969989917,0.9999998750058965,0,FALSE
01053032,"Geesthacht, Stadt",33166528.39905428,33166526.05849601,0.9999999294301096,8037386.466090243,TRUE
13076161,Zierzow,13267872.350943137,13267872.843517886,1.0000000371253759,412461.84398311103,TRUE
12070241,Legde/Quitzöbel,41811787.22891896,41811782.87113347,0.9999998957761488,814921.2260436228,TRUE
12070244,"Lenzen (Elbe), Stadt",96087887.33604792,96087886.65604559,0.9999999929231213,1722875.6386543422,TRUE
12070246,Lenzerwische,42138166.86486375,42138157.584054805,0.9999997797529024,536331.8294078622,TRUE
01053019,Buchhorst,5376219.315804567,5376219.029509773,0.9999999467479324,297140.8469916887,TRUE
14521240,Großolbersdorf,22648437.573776744,22648435.196223628,0.999999895023526,782163.1017740322,TRUE
14627100,Klipphausen,112165620.41948241,112165612.50911728,0.9999999294760274,5467541.159495639,TRUE
12061328,"Märkisch Buchholz, Stadt",24895912.51925869,24895910.29196955,0.9999999105359509,654849.1609296063,TRUE
12061329,Märkische Heide/Markojska Góla,211631697.49474183,211631680.35723773,0.9999999190220354,6475222.494954861,TRUE
01053022,Dalldorf,6091500.118137796,6091499.565726685,0.999999909314438,177627.85800073572,TRUE
12070236,Lanz,60773848.41250971,60773842.07743362,0.9999998957598334,704081.6276038613,TRUE
14524330,"Zwickau, Stadt, Hochschulstadt",103437954.65459195,103437947.22271006,0.9999999281513066,26767004.86984052,TRUE
14521270,Grünhainichen,28825006.223667078,28825004.230793037,0.9999999308630144,1108284.7908259009,TRUE
15083361,Loitsche-Heinrichsberg,31180691.52007647,31180689.370745286,0.999999931068521,1635019.2469214122,TRUE
12072426,"Trebbin, Stadt",126646637.57879107,126646627.2773439,0.9999999186599237,7404683.3091808185,TRUE
16077048,Treben,9984291.578837022,9984291.33446159,0.9999999755240089,709580.5593809428,TRUE
15084246,Kaiserpfalz,41121021.83514975,41121018.53548441,0.9999999197572144,1253720.759532265,TRUE
15090070,"Bismark (Altmark), Stadt",290863995.2531948,290863973.09376967,0.9999999238151662,7363956.619012933,TRUE
12061344,Münchehofe,62322492.06522357,62322483.973108985,0.9999998701573972,865649.6574144836,TRUE
14522150,"Frankenberg/Sa., Stadt, Garnisonsstadt",65455851.24600865,65455846.123692684,0.9999999217439561,4524876.638245426,TRUE
16077052,Windischleuba,20466611.334667806,20466610.9096027,0.9999999792312906,1150262.3344447187,TRUE
15084250,Karsdorf,19994411.51054447,19994410.430098034,0.9999999459625788,2315874.8225958957,TRUE
12062224,"Herzberg (Elster), Stadt",149281447.44662365,149281441.05661765,0.9999999571949085,7166312.017180414,TRUE
14626600,"Weißwasser/O.L., Stadt / Běła Woda",48900317.58339151,48900313.81841871,0.9999999230071913,10096046.87723044,TRUE
12062232,Hirschfeld,20295904.260806426,20295901.57095479,0.9999998674682535,792720.336594185,TRUE
14522500,Rossau,53672509.07844549,53672504.63998572,0.9999999173047833,2037787.5539518832,TRUE
12067040,Berkenbrück,18024594.209994256,18024592.601438995,0.9999999107577545,844890.6642063125,TRUE
15083390,Niedere Börde,78194040.25025055,78194033.47661574,0.9999999133740272,5008095.238005716,TRUE
12066196,"Lübbenau/Spreewald / Lubnjow/Błota, Stadt",139189489.34768623,139189476.55496302,0.999999908091313,11117416.996859489,TRUE
12067036,"Beeskow, Stadt",77812397.9449349,77812394.02496816,0.9999999496228513,5596490.804878201,TRUE
15085135,"Halberstadt, Stadt",143131048.01688698,143131035.1129563,0.9999999098453419,15021266.91838647,TRUE
15084285,"Laucha an der Unstrut, Stadt",31291212.558839347,31291210.250327233,0.9999999262249071,2043077.7137181985,TRUE
15089075,"Egeln, Stadt",29294178.795537453,29294176.402881835,0.9999999183231715,2210187.3488213387,TRUE
12062240,Hohenleipisch,34973457.18011927,34973456.11158244,0.9999999694472063,1439913.7791597568,TRUE
14522510,"Roßwein, Stadt",44548404.68439212,44548401.624589294,0.9999999313150977,2959357.808121305,TRUE
15084275,Kretzschau,27862618.456292495,27862616.809846364,0.9999999409084206,1696048.9894304809,TRUE
15082430,"Zerbst/Anhalt, Stadt",470839918.7841749,470839881.2360835,0.9999999202529567,15593278.032142611,TRUE
14522540,Striegistal,76962481.08636077,76962475.37994003,0.9999999258545118,2882416.7838001917,TRUE
14625310,"Lauta, Stadt",41960731.07325869,41960727.01512309,0.9999999032872999,6096159.030153213,TRUE
13076103,Neu Kaliß,34299896.21217859,34299888.27576166,0.999999768616882,1250963.1301661544,TRUE
13076105,"Neustadt-Glewe, Stadt",94120169.25796624,94120159.03951006,0.9999998914318126,4294340.9754681755,TRUE
13076106,Nostorf,20000266.336888574,20000264.605438486,0.9999999134286485,410621.480533099,TRUE
13076108,"Parchim, Stadt",124833912.4515789,124833904.20684871,0.9999999339544037,8630121.885169934,TRUE
13076109,Passow,22318516.392514024,22318515.23790325,0.9999999482666878,380323.46195133845,TRUE
16073035,Hohenwarte,6515659.72345036,6515659.302706137,0.9999999354256912,144690.91493872568,TRUE
14522530,Seelitz,31460334.55955229,31460331.88528204,0.9999999149954923,873087.2655620566,TRUE
16073038,Kaulsdorf,21969899.448903985,21969897.859809175,0.9999999276694546,1112737.9128603726,TRUE
14625340,Malschwitz / Malešecy,93169666.46311207,93169659.20838656,0.9999999221342547,4344568.901935819,TRUE
12067072,Briesen (Mark),110984390.24397585,110984372.85079172,0.9999998432826086,2947932.9898361103,TRUE
14521670,"Wolkenstein, Stadt",30058200.658077806,30058198.64693947,0.9999999330918588,1153635.2667114756,TRUE
16062008,Görsbach,7956821.949945353,7956821.391855787,0.999999929860242,517379.9749897867,TRUE
01060063,"Norderstedt, Stadt",58688458.514370754,58688453.8687091,0.9999999208419889,16249915.31206657,TRUE
14625330,Lohsa / Łaz,134452282.92635557,134452273.93176928,0.9999999331020188,7360187.8416315345,TRUE
13076100,Muchow,19385905.8617697,19385904.78740062,0.9999999445798877,213272.45793767204,TRUE
13076102,Neu Gülze,13037220.522105385,13037219.925341735,0.9999999542261597,491781.4708023248,TRUE
15082005,"Aken (Elbe), Stadt",59797095.64924925,59797091.34790228,0.9999999280676274,4079975.4318161616,TRUE
01056042,Raa-Besenbek,12680443.623905033,12680442.881268349,0.9999999414344871,349494.37443799037,TRUE
01056045,Seestermühe,18131697.570214853,18131696.21982421,0.9999999255232094,403306.5104385018,TRUE
01056049,"Uetersen, Stadt",11394260.212415596,11394259.351447972,0.9999999244384796,4536457.450941083,TRUE
01056029,Klein Nordende,10938633.548486909,10938632.7068634,0.9999999230595389,1049243.4502280967,TRUE
14521690,"Zschopau, Stadt, Motorradstadt",22953148.872474514,22953147.767020244,0.999999951838666,2111028.703498658,TRUE
15090485,Schollene,65600841.33075301,65600840.34329874,0.9999999849475365,2460906.1825374216,TRUE
15090003,Aland,92858614.22368714,92858608.36911592,0.9999999369517705,1292943.0787704429,TRUE
01056033,Seester,11794495.023722433,11794493.996573009,0.9999999129128104,409028.25884779287,TRUE
15090007,Altmärkische Höhe,99826543.43260105,99826532.68119435,0.9999998922991188,2076760.0794060705,TRUE
15090008,Altmärkische Wische,67536344.79572779,67536341.90623283,0.9999999572157041,694940.4202562704,TRUE
15091375,"Wittenberg, Lutherstadt",241891947.94551182,241891930.9306204,0.9999999296591244,21543580.480306156,TRUE
01056036,Moorrege,10968219.25797059,10968218.379759327,0.9999999199312812,1734624.7389981737,TRUE
01056037,Neuendeich,8692777.980512053,8692777.279623585,0.9999999193711757,298498.4254873415,TRUE
12063088,"Friesack, Stadt",84486850.61611748,84486843.61139773,0.9999999170910064,1674170.7645707726,TRUE
01056038,Osterhorn,6379190.011986988,6379189.322808051,0.9999998919645071,302511.9144861771,TRUE
14730360,Zschepplin,68292990.34418927,68292987.11509044,0.9999999527169801,1867846.953340684,TRUE
16073076,"Rudolstadt, Stadt",135170794.66884643,135170783.89512455,0.9999999202954906,10165085.600725899,TRUE
16073077,"Saalfeld/Saale, Stadt",145629313.06071982,145629302.6290357,0.9999999283682393,10855129.741206069,TRUE
12069696,"Ziesar, Stadt",68034819.05348706,68034813.56208344,0.9999999192853939,3357825.5462250398,TRUE
12069216,Golzow,40204631.36360527,40204631.85772283,1.0000000122900656,1234614.3459387515,TRUE
14729350,"Pegau, Stadt",48700435.38761976,48700433.196649425,0.9999999550112783,3310139.5653576106,TRUE
15082015,"Bitterfeld-Wolfen, Stadt",86398856.20376734,86398850.84977074,0.9999999380316263,20762896.587108217,TRUE
15083320,Hötensleben,60801332.43739974,60801327.38155691,0.9999999168465127,2094568.3891319996,TRUE
12061316,"Lübben (Spreewald) / Lubin (Błota), Stadt",120813388.55694766,120813382.7573908,0.9999999519957438,8516186.787814628,TRUE
01056050,"Wedel, Stadt",28241022.934794217,28241021.073589988,0.9999999340957219,6827163.796853245,TRUE
01056051,Westerhorn,9403788.53334251,9403787.865922024,0.9999999290264255,575173.9050075604,TRUE
12069249,Groß Kreutz (Havel),99446262.16933209,99446255.92782599,0.9999999372373988,5806153.23308754,TRUE
15084207,Gutenborn,34099759.531701475,34099756.54210794,0.9999999123280171,1236037.4449443023,TRUE
15089015,"Aschersleben, Stadt",157054423.12361467,157054410.8310983,0.9999999217308488,12773263.602678392,TRUE
14521220,Gornau/Erzgeb.,19731806.459987193,19731805.145493444,0.99999993338198645,1226166.0320625473,TRUE
12065256,"Oranienburg, Stadt",164113309.7863897,164113301.3927484,0.9999999488545973,20037714.745696377,TRUE
15090010,"Arneburg, Stadt",31229038.757685706,31229036.31935729,0.9999999219211185,2257389.2241719286,TRUE
12063094,Gollenberg,30284078.135689057,30284076.570871044,0.9999999483286892,431230.08686541324,TRUE
14729370,"Rötha, Stadt",46108371.65275701,46108367.797992535,0.9999999163977313,3632002.2467508907,TRUE
15089005,"Alsleben (Saale), Stadt",23865976.499053866,23865975.670076933,0.9999999652653252,1634169.1244783155,TRUE
03353023,Marschacht,26217427.04059223,26217425.552990768,0.9999999432590597,1828951.2476395264,TRUE
03353026,Neu Wulmstorf,56214138.064261325,56214134.13948759,0.9999999301817324,6580823.0063298475,TRUE
03353007,Drage,30426177.56255212,30426175.341496676,0.9999999270018247,1845336.4387915048,TRUE
12052000,"Cottbus/Chóśebuz, Stadt",165033343.77745104,165033332.6032593,0.9999999322913086,41884457.977444835,TRUE
14729360,"Regis-Breitingen, Stadt",26413852.589497704,26413850.515784856,0.9999999214914659,4095362.045421904,TRUE
15089041,Bördeaue,25625856.223561212,25625853.944923252,0.9999999110805141,1570923.8992416013,TRUE
15089042,Bördeland,92589396.21778189,92589390.32450177,0.9999999363503774,4583189.472868559,TRUE
15089043,Börde-Hakel,39050696.80558405,39050695.036213614,0.999999954690426,2009036.7935452163,TRUE
03353040,"Winsen (Luhe), Stadt",110102487.40096177,110102478.66422977,0.9999999206490952,13169522.05987704,TRUE
15089026,"Barby, Stadt",154068531.47643584,154068521.39322484,0.999999934553728,7144594.669335045,TRUE
14729380,Thallwitz,52846176.25461788,52846172.75118387,0.9999999337050614,2465612.3680666233,TRUE
12067024,Bad Saarow,50191505.692928255,50191502.23102191,0.9999999310260512,3089245.910098183,TRUE
15089030,"Bernburg (Saale), Stadt",114041858.67608124,114041850.88051468,0.9999999316429367,16506965.567242937,TRUE
03353031,Seevetal,105567154.45821893,105567146.15407524,0.9999999213378087,15187847.140762672,TRUE
03353032,Stelle,38517989.7299618,38517986.793171935,0.9999999237553703,5205959.840303559,TRUE
03353033,Tespe,24913541.730306573,24913539.883621465,0.9999999258762512,1973327.6342903867,TRUE
12069270,"Havelsee, Stadt",82086481.8986311,82086474.80127394,0.9999999135380517,2926221.5361988638,TRUE
03154007,Grafhorst,52106.05434862879,52106.030021552135,0.9999995331237999,538.9904370148189,TRUE
13076090,"Ludwigslust, Stadt",78687879.15499775,78687872.89418146,0.999999920434807,6578916.18247539,TRUE
12066176,"Lauchhammer, Stadt",89197406.67839389,89197407.1837377,1.000000005665454,12597505.402145807,TRUE
13076093,Malk Göhren,22567596.876604214,22567599.21973773,1.0000001038273383,400550.4307598674,TRUE
13076094,Malliß,25198896.813759897,25198895.872878913,0.9999999626618185,764663.2995394043,TRUE
13076097,Milow,33811313.7109227,33811311.40376401,0.9999999317637075,420948.35480423836,TRUE
03154012,Jerxheim,17113326.613570314,17113320.0119825,0.9999996142428669,543265.4298235163,TRUE
13076085,Lewitzrand,46857704.728255644,46857703.70439154,0.9999999781495037,1142262.8081204682,TRUE
13076088,"Lübtheen, Stadt",120367065.3655023,120367054.32437184,0.9999999082711669,3253280.6953232083,TRUE
13076089,"Lübz, Stadt",74797832.45730919,74797826.28483556,0.9999999174779078,3237010.404460364,TRUE
15089055,"Calbe (Saale), Stadt",57420301.14727775,57420300.15307301,0.9999999826854837,5159804.724866046,TRUE
14524260,Remse,14375544.98128356,14375544.040302923,0.999999934542959,762092.2551684619,TRUE
16065016,Etzleben,6169882.453137882,6169882.012497772,0.9999999285820901,222261.7750966377,TRUE
14627020,Diera-Zehren,43320921.144797385,43320918.5409098,0.9999999398930697,2015519.3600516915,TRUE
03154027,Söllingen,39390229.009005845,39390230.72947709,1.0000000436776149,969235.3812187575,TRUE
16065019,Gehofen,13550800.709014917,13550799.466289867,0.9999999082913935,368101.83279621165,TRUE
12067426,Rietz-Neuendorf,184259440.4070344,184259429.4005008,0.9999999402661076,4185423.2076836377,TRUE
16065003,"Bad Frankenhausen/Kyffhäuser, Stadt",91131990.57951656,91131984.93701303,0.9999999380842721,4177858.0345301847,TRUE
14627010,"Coswig, Stadt",26082066.563283574,26082063.984496206,0.9999999011279508,7406246.776735008,TRUE
14628370,"Stadt Wehlen, Stadt",10953008.269825544,10953007.75478816,0.9999999529775409,657301.4086170066,TRUE
14627040,Glaubitz,14238335.024330487,14238333.952986753,0.9999999247563895,1377581.1228301898,TRUE
14522060,"Burgstädt, Stadt",25816541.498629928,25816539.527886655,0.9999999236635444,3531266.9288539365,TRUE
15090415,"Osterburg (Altmark), Hansestadt",231313915.1928002,231313898.7365858,0.9999999288576549,6921943.533566484,TRUE
16065042,Kalbsrieth,11984376.590546284,11984375.470878977,0.9999999065727534,476070.8326092077,TRUE
14627030,Ebersbach,84119063.83011734,84119055.5150992,0.9999999011517988,3198815.210683402,TRUE
15090445,"Sandau (Elbe), Stadt",18430084.693683956,18430084.32401466,0.9999999799420729,775718.5387185281,TRUE
16073002,Altenbeuthen,8067650.082100825,8067649.584619139,0.9999999383362341,111021.80060206194,TRUE
12069648,Wenzlow,20695667.47787179,20695665.866792355,0.9999999221537823,1157100.1350457387,TRUE
01056019,Haselau,13858594.472800285,13858593.320533415,0.9999999168554307,549331.2407689659,TRUE
16065056,Reinsdorf,11333050.860904051,11333049.88408687,0.9999999138081005,646566.5415231668,TRUE
14627060,"Großenhain, Stadt",130209174.83846565,130209169.48399428,0.9999999588779256,9278621.218523588,TRUE
15087250,"Kelbra (Kyffhäuser), Stadt",40632910.13888796,40632906.86131207,0.9999999193369149,1776183.7622618536,TRUE
14522080,"Döbeln, Stadt",91116940.19676939,91116931.63129905,0.9999999059947544,8535097.315587651,TRUE
15090435,Rochau,39084353.102531835,39084349.237220794,0.999999901103364,1024072.312967427,TRUE
01056020,Haseldorf,17828832.385785304,17828830.913621895,0.9999999174279405,710095.7940552327,TRUE
12069656,"Werder (Havel), Stadt",117130774.79027082,117130768.60834493,0.9999999472220182,12876015.586986225,TRUE
01056024,Heist,10026421.897521911,10026421.214330167,0.9999999318608621,1133445.107100175,TRUE
12067481,"Storkow (Mark), Stadt",180338238.61256295,180338224.01246992,0.9999999190405033,8584233.871632235,TRUE
01056027,Hetlingen,16612298.931134848,16612297.79876351,0.9999999318353623,661940.8691891835,TRUE
01056028,Holm,15990597.672439087,15990595.918751158,0.9999998903300573,1574141.0957207861,TRUE
12067469,Spreenhagen,137473932.05312648,137473903.59752977,0.9999997930109636,5927706.008122797,TRUE
14524290,"Waldenburg, Stadt",25063423.343906555,25063421.60492637,0.9999999306168131,1318565.386844151,TRUE
14730310,"Torgau, Stadt",102741517.65618962,102741509.6673391,0.9999999222432109,9000956.996830577,TRUE
12071041,Dissen-Striesow/Dešno-Strjažow,19863200.660959322,19863199.458190557,0.9999999394473839,732190.9310624629,TRUE
12068320,"Neuruppin, Stadt",305680186.48266315,305680179.4995602,0.9999999771555264,11669880.738574138,TRUE
16065046,Mönchpfiffel-Nikolausrieth,9269989.80810026,9269988.88484849,0.9999999004042303,293538.55760900147,TRUE
14627050,"Gröditz, Stadt",28997236.141261104,28997233.76756526,0.9999999181406176,3371906.2135769324,TRUE
12068324,"Neustadt (Dosse), Stadt",75627981.3532384,75627976.77808897,0.9999999395045411,2704466.6724089007,TRUE
12071028,Briesen/Brjazyna,9142512.960644592,9142511.986755498,0.9999998934768703,535472.9904619118,TRUE
12069688,Wusterwitz,23852924.387744553,23852921.500162438,0.9999998789422182,1790657.511737076,TRUE
01056015,"Elmshorn, Stadt",21718470.939397104,21718469.456623778,0.9999999317275452,11153470.405424003,TRUE
01056016,Groß Nordende,5340428.20831366,5340427.842938299,0.9999999315831342,272257.3887911661,TRUE
12067473,Steinhöfel,153395425.46443844,153395438.68213603,1.0000000861674823,3618528.9212822607,TRUE
12071032,Burg (Spreewald)/Bórkowy (Błota),35288449.01002996,35288446.60381438,0.9999999318129403,2377087.8042055825,TRUE
13076006,Barkhagen,22044581.137293838,22044579.258806743,0.9999999147869001,371390.0825654762,TRUE
13076008,Belsch,22631814.510336816,22631814.131184954,0.9999999832469526,1006758.2528634366,TRUE
13076009,Bengerstorf,33063980.395675026,33063977.854956243,0.999999923157504,333520.04686121736,TRUE
12067408,Rauen,21598525.338808782,21598543.432859983,1.0000008377447496,1190861.9264099048,TRUE
14625240,"Hoyerswerda / Wojerecy, Stadt",95728949.39585815,95728941.4966858,0.9999999174839753,15368793.108486773,TRUE
13076010,Besitz,22197014.305509947,22197012.330146234,0.9999999110076839,257658.56047938892,TRUE
16065085,Kyffhäuserland,129150645.2294905,129150636.12565191,0.9999999295099256,2339687.453677756,TRUE
16065086,"Artern, Stadt",44877102.87300427,44877099.58482885,0.9999999267293295,3755980.0446661687,TRUE
13076012,Blievenstorf,21448707.126069747,21448705.117637787,0.9999999063611644,454892.1603922445,TRUE
12071060,Drehnow/Drjenow,10941280.874853594,10941280.453069907,0.9999999614502458,647827.9603365272,TRUE
16065087,"Roßleben-Wiehe, Stadt",72961945.2059014,72961939.98473658,0.99999992843989,4399008.143382216,TRUE
16065088,"An der Schmücke, Stadt",95033858.16494577,95033849.21631177,0.9999999058374124,4289125.967790859,TRUE
