AGS,mun_name,municipality_area_m2,class_code,class_name,class_slug,thesis_group,total_area_m2,total_share_of_municipality
01051076,Neufeld,10481785.314811675,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,0,0
16068005,Büchel,6465064.2897306755,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,0,0
01051077,Neufelderkoog,9766139.134465128,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,600.34893251209,6.147249432413189e-5
01051057,Kaiser-Wilhelm-Koog,13229187.700911168,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,0,0
16068009,Elxleben,12186547.95859878,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,273.02692023094824,2.2403958951993583e-5
12062024,"Bad Liebenwerda, Stadt",139016262.1988965,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,32773817.97087091,0.23575528109063967
12069537,Rosenau,49705921.922633074,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,8844998.024576845,0.17794656416078597
03355042,Wittorf,12091506.482025221,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,176099.63197707455,0.014563911638211306
01051062,Kronprinzenkoog,14989544.4613645,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,0,0
16068014,"Gebesee, Stadt",23937622.069045044,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,3071.225170402142,1.283011805242635e-4
01051064,Kuden,11403561.27569756,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,198850.16625210963,0.01743754967808913
03355049,Amt Neuhaus,237952226.9163942,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,49875394.61746418,0.20960255452867926
14524150,Langenweißbach,22713642.607631214,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2724750.5726710684,0.11996096882125021
14628270,"Pirna, Stadt",53310434.51993452,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2905335.5992212803,0.05449844154121235
12069541,Roskow,39258187.474526584,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,221143.68383020497,0.005633058937672511
15087125,Edersleben,9136558.164322346,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,100.04098997183064,1.0949526963280776e-5
12070060,Cumlosen,22136805.302360814,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2510329.652151065,0.11340071965503293
01051090,Ramhusen,4811046.791946799,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,0,0
03355032,Rullstorf,22717640.629144426,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,5711534.573689023,0.25141407362354806
03355033,Scharnebeck,27052807.92885271,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2747889.445086542,0.10157501773247823
16068002,Andisleben,6732502.916401412,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,0,0
14524180,"Limbach-Oberfrohna, Stadt",50048237.61829634,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1424166.3845284593,0.02845587481801399
01051097,Sankt Michaelisdonn,16233178.391032968,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,275453.51902125595,0.0169685512218244
12071372,"Spremberg/Grodk, Stadt",202363574.31507266,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,68083300.73229146,0.33644049312100144
15090310,Klietz,66344740.753763616,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,27588524.73306601,0.41583589625378053
12072232,"Luckenwalde, Stadt",46592886.66626696,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,11103301.214839472,0.23830464281746705
16068015,Griefstedt,5039260.894747333,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,16.59011197513961,3.2921716739120004e-6
15089305,"Schönebeck (Elbe), Stadt",86644505.20493677,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,3926220.5522940513,0.04531413207343639
12072240,"Ludwigsfelde, Stadt",110231180.86987475,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,19839078.71233931,0.17997701336211636
15087165,"Gerbstedt, Stadt",102352804.82213216,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,75822.23083397481,7.407928973293702e-4
12065100,"Gransee, Stadt",121629159.64554872,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,17386416.224249743,0.14294611814236963
15089310,"Staßfurt, Stadt",147454410.184124,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,66250.77365206428,4.49296657653969e-4
16068049,Schwerstedt,12701257.201026253,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2070.343805548095,1.630030612545042e-4
14625120,Elsterheide / Halštrowska Hola,127355364.40012899,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,32068903.416463647,0.2518064595670158
16068051,"Sömmerda, Stadt",87938799.36311261,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,53162.04424709629,6.045345698612755e-4
01002000,"Kiel, Landeshauptstadt",41170207.201568946,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,523182.9482800758,0.0127078045956528
16068053,Straußfurt,21965099.792413514,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2725.1967360783296,1.240693992667213e-4
16068057,Walschleben,16867652.67604501,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,683.3375063264618,4.051171312632726e-5
16068058,"Weißensee, Stadt",55418400.665980585,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,78806.72791616846,0.0014220317975459935
12061192,Groß Köris,68969441.09721689,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,47964331.300284706,0.6954432359786108
03352004,Belum,25562975.4772714,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,6655.000431145119,2.6033747272739144e-4
03352008,Bülkau,22999154.749539085,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,31700.72820397152,0.0013783431847471186
12051000,"Brandenburg an der Havel, Stadt",229536684.8226917,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,51345641.56915068,0.22369252918684096
16068044,Riethnordhausen,12511209.372501971,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,4842.658251206771,3.870655591337405e-4
16068045,Ringleben,6614911.140140915,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,3272.748273733174,4.947531727030056e-4
03352011,"Cuxhaven, Stadt",139606385.24283934,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,5344613.921104209,0.0382834489397278
14522330,Lichtenau,49095432.99020548,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1218975.2470179002,0.02482868920335391
16075062,"Bad Lobenstein, Stadt",49168874.76354723,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,19836063.929112237,0.4034272499524085
16068059,Werningshausen,12703068.068347767,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2522.9708865549633,1.9861114440860548e-4
03352002,Armstorf,39653085.4398485,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,3921501.7562563703,0.09889524895118358
16075046,"Hirschberg, Stadt",24258859.53158037,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,4994635.352490118,0.20588912458922742
03352029,Lamstedt,52790850.12726917,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,5665243.220498196,0.10731487003600665
14522360,"Mittweida, Stadt, Hochschulstadt",41082795.96297368,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1153470.6268444718,0.02807673138615127
16068062,Wundersleben,6945333.317018308,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,500.21269330035375,7.202140926406962e-5
16068064,Kindelbrück,64515744.684145674,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,48074.880908479085,7.451650933247799e-4
16071101,Ilmtal-Weinstraße,84678060.70379254,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,30758.9181565787,3.632454250951106e-4
16075079,Paska,6513000.710137554,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1941997.3835517652,0.2981724507612944
03352036,Mittelstenahe,33816310.50410804,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,745670.0574263241,0.022050603578877694
14625160,Großdubrau / Wulka Dubrawa,54231965.68582398,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,10874653.395456865,0.2005210996491587
14522350,"Lunzenau, Stadt",28095716.854835518,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1277106.0947848768,0.045455544038381625
15091145,"Jessen (Elster), Stadt",353999982.8112829,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,81658844.33497892,0.2306747127118116
03352020,Hechthausen,30725223.58475256,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2375546.0825721864,0.07731582736963563
03352022,"Hemmoor, Stadt",45172134.43141381,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,726728.688351374,0.016087986487660612
03352024,Hollnseth,20917479.79926818,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,532742.4787777625,0.025468769846566368
01051003,Averlak,9022409.02673614,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,4595.6157154232615,5.093557277003354e-4
03352025,Ihlienworth,40295406.99028379,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,70078.28510613287,0.0017391134707494197
15001000,"Dessau-Roßlau, Stadt",246249161.47121504,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,33879445.49207382,0.13758197302951675
14627310,Weinböhla,19096576.775836557,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,4887212.089376833,0.25592084627234146
14521495,"Pockau-Lengefeld, Stadt",83390314.41918805,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,29643403.81209012,0.35547777962651733
12062410,Röderland,46812746.13874429,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,5237258.808037395,0.11187676947033041
01051010,Brickeln,6020824.33266283,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,222608.83113568573,0.03697314833253614
01051011,"Brunsbüttel, Stadt",49858782.29993694,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,13167.329081245118,2.6409247225562047e-4
01051012,Buchholz,14568132.652381137,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,252331.76404882327,0.017320803569672333
12070008,"Bad Wilsnack, Stadt",79693609.51313046,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,31735193.381208386,0.3982150334899769
15091160,"Kemberg, Stadt",236987026.99163863,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,60745218.314102,0.25632296875155625
16064003,"Bad Langensalza, Stadt",126456585.70906514,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,170211.69800448808,0.0013460089646583453
16064004,"Bad Tennstedt, Stadt",27498221.084865674,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,5056.199143315046,1.8387368141780817e-4
16064005,Ballhausen,14763970.830593009,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2446.9906733437683,1.6574068734091928e-4
01058075,Hörsten,4929022.675857492,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2743.418261157647,5.565846297674782e-4
12061572,Zeuthen,13399174.843686089,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,3990264.2901662095,0.29779925530611967
15083120,Burgstall,117255764.73535794,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,48756781.62241563,0.41581564652670117
12071301,Neuhausen/Spree / Kopańce/Sprjewja,134615089.8409248,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,55343041.064922236,0.4111206338778315
12061112,Eichwalde,2828092.221003644,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,508975.76777462405,0.17997141818593057
15083125,Calvörde,106721965.34900965,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,22630049.418309342,0.21204678291205534
14521035,"Aue-Bad Schlema, Stadt",36154219.44081664,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,6199035.789659454,0.17146092172746494
14628210,"Königstein/Sächs. Schw., Stadt",27219880.42565963,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,12036640.653828608,0.44220035009712644
14730180,Löbnitz,37261868.98507181,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1093793.3587453275,0.029354226949365663
16075098,"Schleiz, Stadt",108227471.47247495,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,43320442.75601827,0.4002721505605514
14627360,Zeithain,81490482.71897905,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,14182699.865663934,0.17404118115943862
12062464,Schraden,16521516.535884708,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1526026.0662259345,0.09236598001832388
16053000,"Jena, Stadt",114774805.72667123,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,9417954.842126144,0.08205594235162021
16064022,Herbsleben,25026925.58213634,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,35021.702088678205,0.0013993609392308223
03355003,"Artlenburg, Flecken",11794513.072966393,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,93897.96390967109,0.007961156457140215
03355004,"Bardowick, Flecken",23141644.727642484,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,4153917.2795043867,0.17949965650205366
12062453,Schönborn,38868211.06746749,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,13818068.903081505,0.3555108023648447
15084025,Balgstädt,32846131.485708393,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,215009.51703633487,0.00654596164939202
01061101,Sommerland,19092467.343903963,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1092.4736587925117,5.7220140231971005e-5
16064019,Großvargula,15220881.260040574,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,103030.3016758874,0.006769010277110115
12067288,Langewahl,13351545.328581879,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,9019187.239913795,0.6755163554443596
01061102,Stördorf,7213693.931522623,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,372.58035404908856,5.164903828549967e-5
01061103,Störkathen,2007457.4293893194,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,85521.06613788295,0.04260168354548817
01061104,Süderau,9143939.494940234,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,254.7580012646941,2.7860858156997155e-5
01061105,Vaale,14939398.5273491,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,769451.0090122019,0.05150481845728873
03355018,Hittbergen,14698093.731524933,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,32061.35601587384,0.002181327497395641
01061106,Vaalermoor,6207260.511938371,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,0,0
03355019,Hohnstorf (Elbe),10238061.126058638,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,96895.14803433494,0.009464208783410226
01061109,Westermoor,9368196.88403059,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,46871.918895426665,0.005003302073564065
12062461,"Schönewalde, Stadt",156292913.23826408,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,50211216.09269831,0.32126354965405723
03355021,Lüdersburg,19133387.653780233,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,889541.4431852638,0.04649158106664476
03355022,"Lüneburg, Hansestadt",71074374.91151105,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,10652258.475139266,0.14987481055445834
01061110,Wewelsfleth,17447722.674192406,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2814.7530620099874,1.613249542402113e-4
03355024,Melbeck,16200825.69834225,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,4237395.408271258,0.26155428662533226
03355026,Neetze,26945390.1318674,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,6461660.165123029,0.23980577506951892
12071341,Schmogrow-Fehrow/Smogorjow-Prjawoz,30353146.313546613,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,16534590.649955167,0.5447405840288714
03355028,Radbruch,22516491.85122425,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,6720932.359243148,0.2984893207898957
03355007,Barum,9864912.656431708,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,722402.4883611161,0.0732294865165507
03355009,"Bleckede, Stadt",140494990.62396166,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,22104531.52335923,0.15733323604770053
13071077,Klink,25061965.027553067,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1438598.8424678033,0.05740167783676224
15085365,"Wegeleben, Stadt",51815979.08857249,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,15843.750714254755,3.0576959063481136e-4
03355011,Brietlingen,19964190.612044346,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1591658.9754556792,0.07972569519023903
03355014,Deutsch Evern,11074207.091113899,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,5304217.314969909,0.47897039231152616
03355015,Echem,10388994.139122503,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,99974.49055702845,0.009623115502640249
03355017,Handorf,9851649.132351235,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,49701.389815082955,0.0050449817230976655
13071069,Jabel,75358228.78741257,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,17969228.32089129,0.23845077850201243
01061112,Willenscharen,7594688.672345672,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,450867.8795383098,0.059366209595930176
01061113,"Wilster, Stadt",2758078.2947691735,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,200.10255000075085,7.255143930477058e-5
01061114,Winseldorf,5446483.994498104,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,121647.11071811052,0.022334979932190246
01061115,Wittenbergen,4568702.306641176,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,9469.917391750718,0.002072780574471884
01061116,Wrist,10052737.618686663,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,150497.69543842407,0.014970817019900077
01061117,Wulfsmoor,8805404.096010387,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,12737.326220930032,0.0014465351143511003
01061118,Kollmar,25551385.45768422,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2720.733869672514,1.0648087455681554e-4
01061119,Neuendorf-Sachsenbande,19424968.68002541,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,712.4037109638483,3.667463884749576e-5
14522300,Kriebstein,31172305.140820637,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1303326.162934344,0.0418103876837654
01058007,Arpsdorf,12061621.416374272,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,352056.4875161079,0.029188156000168695
16074112,Wichmar,5198417.180010833,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,5801.323285029505,0.001115978784337854
15090220,Hassel,20423004.147187278,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1566114.1514487264,0.076683828694439
12061510,Unterspreewald,26040163.130653583,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,6752995.396536233,0.2593299958473317
13071093,"Malchow, Inselstadt",45019489.30844949,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,10800651.220922189,0.2399105673305598
15090225,"Havelberg, Hansestadt",150115835.7962599,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,31746421.447018076,0.21147949700726396
14625570,Spreetal / Sprjewiny Doł,108801115.53414412,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,55771318.11649205,0.5125987710943075
15091110,"Gräfenhainichen, Stadt",160051497.85625362,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,49574937.45663056,0.3097436645120003
14522320,Leubsdorf,34266789.78694286,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,6826140.702282605,0.1992057249810912
15082241,Muldestausee,138575485.60244823,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,37471755.06078848,0.27040681039566544
12070424,"Wittenberge, Stadt",50420776.41981825,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,3262664.005572062,0.06470872202375781
14524080,"Glauchau, Stadt",52013177.3654473,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,6473956.025707193,0.12446761289395647
01058024,Borgstedt,5921919.114139004,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,7502.8696304041205,0.0012669659084823507
16075035,Gössitz,12741784.707208347,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,4979688.892436909,0.39081565156408377
01058026,Bovenau,26343157.203893557,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,178683.6377760555,0.006782924172416425
01058029,Breiholz,10560873.009996124,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,79320.51783964122,0.0075107917465310325
01058009,Aukrug,49941251.62624388,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,6155544.412927118,0.12325570970857307
15083557,Westheide,51258605.551395096,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,16392330.686451726,0.3197966567782603
14522310,"Leisnig, Stadt",78044891.97818156,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,301130.3635514952,0.0038584250156394606
12070416,Weisen,15518445.506494392,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,4452392.3476348715,0.2869096872989996
16075023,Eßbach,5443053.721972794,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1655025.4881852225,0.30406194256436087
11000000,"Berlin, Stadt",891780174.8303725,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,109241972.877081,0.12249876814974069
15090245,Hohenberg-Krusemark,63938237.24079598,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2898007.9004617035,0.045325114133935196
12069460,Päwesin,23647340.026410583,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,5915012.02920061,0.2501343501042576
14730120,Elsnig,36988787.34892677,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1139432.1198286312,0.030804797926463838
12067201,Grünheide (Mark),126352102.2191363,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,90232387.27354105,0.7141344361413811
15089235,"Nienburg (Saale), Stadt",79375248.88859591,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,17984.01186885704,2.2656951783669757e-4
01058044,Ehndorf,14688959.266090315,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,385058.14793196385,0.02621412048033086
15087055,Berga,25961653.609452654,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,90500.3242907516,0.003485922955916813
12069454,Nuthetal,48437534.62117978,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,10414799.869179728,0.21501506942150922
14524090,"Hartenstein, Stadt",36841945.25364857,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,8372101.860601753,0.22724375173356617
14730110,"Eilenburg, Stadt",46756117.64448141,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,143414.58949602308,0.003067290372278165
15089245,Plötzkau,23961380.695040308,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1576.5073199017424,6.579367608094715e-5
15082256,Osternienburger Land,140329265.54748935,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1768311.9440106782,0.012601162965627133
15083580,Zielitz,11433476.449316714,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2747226.221369625,0.2402791691177887
01058034,"Büdelsdorf, Stadt",5153811.36168117,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,17962.052794438277,0.003485197950392012
01058035,Bünsdorf,13331204.183072826,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,47063.03628189321,0.0035302914602156547
12054000,"Potsdam, Stadt",186960130.6256413,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,21513908.626663726,0.11507217370179312
15083565,"Wolmirstedt, Stadt",54729424.11264736,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,810482.4920188971,0.014808898598141901
15084445,Schönburg,14795758.253482584,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,38327.44433517881,0.0025904346150125426
14729100,Elstertrebnitz,11619607.328886202,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,927.2860614555157,7.980356265140681e-5
14730140,Jesewitz,52579637.76954773,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,73859.51056089043,0.0014047169911023474
12061540,"Wildau, Stadt",8859795.18962394,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,978528.1958087154,0.11044591605850085
15083115,Bülstringen,25328781.491338883,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,6325090.582774433,0.24971949736063234
16071015,Eberstedt,4115693.94385734,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2914.558260865322,7.081571906519655e-4
15090285,Kamern,68252508.79766643,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,23538035.05625984,0.3448669575800943
12069028,Bensdorf,34327538.55117235,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,10406105.67980809,0.30314162095530445
14730160,Laußig,103741298.45665489,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,30209570.032628726,0.2912010017423376
16071001,"Apolda, Stadt",46278365.56514259,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,66489.99216981411,0.001436740285830128
16071003,"Bad Berka, Stadt",54603342.18409892,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,18193459.92535195,0.33319315627258583
16071004,"Bad Sulza, Stadt",93949607.40627933,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,142430.84017938763,0.0015160344370940709
15090270,Iden,37819605.680566885,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,507683.6681000702,0.013423822352567174
16071009,Buchfart,7264648.840287894,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1165940.1816564177,0.1604950503856993
12065036,Birkenwerder,17753259.84957883,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,10145036.675232334,0.5714464138524401
13071001,Alt Schwerin,44364011.80546184,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,9462950.749414682,0.21330241257057952
12069017,"Beelitz, Stadt",181276681.2923098,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,85488036.24182037,0.4715887097688553
12069018,Beetzsee,21321376.587013684,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2723209.421805771,0.12772202632846932
12069019,Beetzseeheide,37578173.903789505,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,7349091.324763298,0.1955680801195662
16071031,Hetschburg,2807224.2804525387,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,252114.36725185334,0.08980912889910286
13071036,Fünfseen,51491620.68168621,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,13093595.007109838,0.2542859368916072
16071022,Großheringen,6057560.926787112,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,12216.796098884559,0.0020167846838916176
