AGS,mun_name,municipality_area_m2,rp,class_code,class_name,class_slug,thesis_group,total_area_m2,flooded_area_m2,flood_share_of_class,flooded_landcover_total_area_m2,original_flood_area_m2,flood_area_rp10_m2,flood_area_rp20_m2,flood_area_rp50_m2,flood_area_rp100_m2,flood_area_rp200_m2,flood_area_rp500_m2,flood_share_rp10,flood_share_rp20,flood_share_rp50,flood_share_rp100,flood_share_rp200,flood_share_rp500,share_of_lc_flooded_area,share_of_original_flood_area
15090220,Hassel,20423004.147187278,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1566114.1514487264,2142.1528262119855,0.0013678139771806526,6773127.8217359865,6773127.775706105,4199933.203863994,4199933.203863994,5285561.154861838,6773127.775706105,6773127.775706105,6773127.775706105,0.20564717969968305,0.20564717969968305,0.2588042932748355,0.33164208981659155,0.33164208981659155,0.33164208981659155,3.1627231651195107e-4,3.1627231866132393e-4
12061510,Unterspreewald,26040163.130653583,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,6752995.396536233,9464.037420324672,0.001401457703522054,14322059.784776615,14322059.611238075,11616164.94992419,14194195.432091815,14282138.033113075,14322059.611238075,14342020.466706827,14484529.523380447,0.4460864892297868,0.5450885757079954,0.5484657665719704,0.5499988436853778,0.5507653847922287,0.5562380485370215,6.60801418409404e-4,6.608014264162492e-4
13071093,"Malchow, Inselstadt",45019489.30844949,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,10800651.220922189,3494.4061939541098,3.2353662038313167e-4,5431331.150578242,5431331.217263125,5415092.160501635,5431331.217263125,5431331.217263125,5431331.217263125,5431331.217263125,5431331.217263125,0.12028328716481693,0.12064399887014587,0.12064399887014587,0.12064399887014587,0.12064399887014587,0.12064399887014587,6.433793295004818e-4,6.433793216011891e-4
15090225,"Havelberg, Hansestadt",150115835.7962599,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,31746421.447018076,681209.305920387,0.02145782972916378,71519942.291417,71519941.07636039,59911220.74889741,64057058.32328629,67284052.84051149,71519941.07636039,73681970.03972429,74802523.14932096,0.3990999379319985,0.4267175277245617,0.4482142239265862,0.4764316882159496,0.4908340925452187,0.4982986821646477,0.009524746302852343,0.009524746464668835
14625570,Spreetal / Sprjewiny Doł,108801115.53414412,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,55771318.11649205,810480.5782491403,0.014532211280290225,7799269.153560538,7799268.947423933,5170398.365703661,6698039.094111446,7749401.506017683,7799268.947423933,7889031.289220808,8078522.733556746,0.04752155656052147,0.06156222811897051,0.07122538650429329,0.07168372225904573,0.07250873532399639,0.07425036677148344,0.1039175033315959,0.10391750607816118
15091110,"Gräfenhainichen, Stadt",160051497.85625362,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,49574937.45663056,1295963.6324469054,0.026141508167925535,6618679.709417505,6618679.377447122,3720687.207789467,5143258.697289234,6518731.435064309,6618679.377447122,6658658.490728372,6708632.393072122,0.02324681279228709,0.03213502382782151,0.04072896238008938,0.04135343602589417,0.0416032250863949,0.0419154614791379,0.19580395023541033,0.19580396005626866
14522320,Leubsdorf,34266789.78694286,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,6826140.702282605,211422.50944929293,0.030972480449838222,1957104.827395063,1957104.931408996,1687924.152730676,1827219.8693167493,1947118.0134402455,1957104.931408996,1967092.0935183708,2065142.5792033735,0.04925830996208021,0.05332334545131507,0.05682230595706933,0.05711375193233706,0.05740520503230561,0.06026659024798064,0.10802819884241949,0.10802819310106263
15082241,Muldestausee,138575485.60244823,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,37471755.06078848,141701.1460169565,0.0037815454810451793,29086484.70977715,29086483.73779239,25112706.883422572,26712072.55749271,28300187.220295515,29086483.73779239,29843416.003216255,30877240.210119687,0.1812204140887305,0.1927618903254328,0.2042221760743773,0.2098963147149781,0.21535855258579015,0.2228189212246511,0.004871717824647438,0.004871717987445923
12070424,"Wittenberge, Stadt",50420776.41981825,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,3262664.005572062,42962.11476254012,0.013167802350829969,19612621.315756164,19612621.708366353,14879821.91259396,16951939.060437914,18219356.942587048,19612621.708366353,21550615.641557332,23779618.00358335,0.2951129072011937,0.33620940144378325,0.36134621948078127,0.38897897059469855,0.42741538650893734,0.47162339995693914,0.0021905340479921316,0.002190534004141493
14524080,"Glauchau, Stadt",52013177.3654473,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,6473956.025707193,1255.807589536481,1.9397839351238113e-4,5739327.697806686,5739327.8055275045,5313822.251968363,5489507.589707191,5559457.314316567,5739327.8055275045,5952171.569740053,6012128.355872866,0.1021630002457487,0.10554070848503688,0.1068855546981014,0.1103437262677242,0.114435838593743,0.11558856159913744,2.1880743802386372e-4,2.1880743391709074e-4
01058024,Borgstedt,5921919.114139004,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,7502.8696304041205,1499.210544351723,0.1998182852966582,460274.7565715043,460274.7724030817,460274.7724030817,460274.7724030817,460274.7724030817,460274.7724030817,460274.7724030817,460274.7724030817,0.07772392083237728,0.07772392083237728,0.07772392083237728,0.07772392083237728,0.07772392083237728,0.07772392083237728,0.0032572078371602346,0.0032572077251255523
16075035,Gössitz,12741784.707208347,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,4979688.892436909,38904.89583430519,0.007812716150479496,781000.2753495666,781000.2651147018,780750.1849370191,780750.1849370191,780750.1849370191,781000.2651147018,781000.2651147018,810999.5639428268,0.06127479021799271,0.06127479021799271,0.06127479021799271,0.06129441699582872,0.06129441699582872,0.06364882020679756,0.049814189651715315,0.049814190304521104
01058026,Bovenau,26343157.203893557,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,178683.6377760555,0,0,85835.75368171021,85835.75228274471,85835.75228274471,85835.75228274471,85835.75228274471,85835.75228274471,85835.75228274471,85835.75228274471,0.00325836996751695,0.00325836996751695,0.00325836996751695,0.00325836996751695,0.00325836996751695,0.00325836996751695,0,0
01058029,Breiholz,10560873.009996124,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,79320.51783964122,3610.029516732495,0.04551192572936465,1319078.0024678325,1319078.0741697608,0,948793.3466306984,1319078.0741697608,1319078.0741697608,1319078.0741697608,1319078.0741697608,0,0.08984042756054753,0.12490237056360978,0.12490237056360978,0.12490237056360978,0.12490237056360978,0.0027367824419621692,0.002736782293197223
01058009,Aukrug,49941251.62624388,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,6155544.412927118,0,0,8666.716922585012,8666.717027285044,0,8666.717027285044,8666.717027285044,8666.717027285044,8666.717027285044,8666.717027285044,0,1.7353824233613574e-4,1.7353824233613574e-4,1.7353824233613574e-4,1.7353824233613574e-4,1.7353824233613574e-4,0,0
15083557,Westheide,51258605.551395096,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,16392330.686451726,0,0,664013.512294917,664013.5051401884,664013.5051401884,664013.5051401884,664013.5051401884,664013.5051401884,664013.5051401884,683661.8671138822,0.01295418589712524,0.01295418589712524,0.01295418589712524,0.01295418589712524,0.01295418589712524,0.01333750420557968,0,0
14522310,"Leisnig, Stadt",78044891.97818156,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,301130.3635514952,29334.49952682565,0.09741461864176731,5537707.59314052,5537707.467547305,5117628.285427554,5257874.969136018,5407842.885516053,5537707.467547305,5652979.118769174,5749800.46405456,0.06557287934818658,0.06736987951249807,0.06929143917615882,0.0709554120351072,0.0724324036523689,0.07367298894669481,0.005297227965442213,0.005297228085581439
12070416,Weisen,15518445.506494392,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,4452392.3476348715,7062.703743881028,0.0015862716473387085,3043909.806312813,3043909.928151827,2247071.883226024,2549452.0936561665,3013911.6303002643,3043909.928151827,3326657.2956820107,3346656.2273226357,0.1448000627566489,0.16428527538980844,0.1942147896861807,0.19614786332032844,0.21436794647310656,0.21565666650838689,0.0023202736589742487,0.002320273566100326
16075023,Eßbach,5443053.721972794,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1655025.4881852225,74718.52858865989,0.04514645189578963,430098.2660391305,430098.2300912644,430098.2300912644,430098.2300912644,430098.2300912644,430098.2300912644,430098.2300912644,431699.7462929832,0.07901781831676989,0.07901781831676989,0.07901781831676989,0.07901781831676989,0.07901781831676989,0.07931204951188997,0.17372431950670075,0.17372433402668278
11000000,"Berlin, Stadt",891780174.8303725,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,109241972.877081,1773154.9515685248,0.016231443875182276,124174190.86148787,124174189.85163718,93100993.6759634,105670566.62109783,116500673.75067528,124174189.85163718,126792981.98680344,132688204.15968728,0.10439903947592503,0.1184939625297206,0.13063833110310527,0.13924304818197672,0.14217963749970222,0.14879026009400378,0.014279577255682862,0.014279577371811994
15090245,Hohenberg-Krusemark,63938237.24079598,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2898007.9004617035,9908.808269387564,0.0034191791774649464,17722964.52935334,17722964.352446802,2406720.213606646,10831460.380401485,15281666.173800636,17722964.352446802,18293381.038015135,19621805.553221595,0.03764132884275124,0.16940505162207445,0.239006685721547,0.27718881716586663,0.2861101873847562,0.306886870830118,5.590942899522414e-4,5.590942955329914e-4
12069460,Päwesin,23647340.026410583,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,5915012.02920061,58384.98585089469,0.009870645327966507,3893945.9005060643,3893945.756233869,0,35676.87893536045,2402554.519701938,3893945.756233869,5537165.680425869,6425506.335943242,0,0.00150870579504987,0.10159935608058412,0.16466738973114556,0.23415596317563303,0.27172216108733166,0.01499378454212907,0.014993785097654583
14730120,Elsnig,36988787.34892677,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1139432.1198286312,2940.7958603567704,0.0025809311578815783,20462918.18642526,20462917.838956397,18391557.11966758,19159884.281005096,19808567.994439468,20462917.838956397,20702672.91415171,21025028.144536715,0.4972197911268159,0.5179916848926117,0.5355289917341455,0.5532194836755071,0.5597013148567683,0.5684162593977755,1.4371341533817218e-4,1.437134177784858e-4
12067201,Grünheide (Mark),126352102.2191363,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,90232387.27354105,152787.49984179577,0.0016932667355748642,5074990.962242516,5074990.989256918,4418057.999203152,4595787.917198383,4934915.476552543,5074990.989256918,5084971.303710044,5348458.754670065,0.03496624054216984,0.03637286468908739,0.039056852952029,0.04016546539491054,0.04024445351048472,0.04232979634477367,0.030105964912749847,0.030105964752494458
15089235,"Nienburg (Saale), Stadt",79375248.88859591,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,17984.01186885704,5323.111407095549,0.29599131972958687,15709528.547441231,15709528.847198812,12589597.759430047,14372037.550921772,14859490.8963804,15709528.847198812,15952381.584421014,16895554.817700196,0.15860860829677145,0.1810644722650646,0.1872055975186405,0.19791470347699092,0.2009742559271892,0.2128567160956346,3.388460316310751e-4,3.388460251654664e-4
01058044,Ehndorf,14688959.266090315,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,385058.14793196385,0,0,76638.97049586888,76638.9682529867,51696.83631028101,76638.9682529867,76638.9682529867,76638.9682529867,76638.9682529867,76638.9682529867,0.00351943492890091,0.00521745393017114,0.00521745393017114,0.00521745393017114,0.00521745393017114,0.00521745393017114,0,0
15087055,Berga,25961653.609452654,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,90500.3242907516,0,0,3905150.071541272,3905150.028937427,3509972.710534828,3578812.913611892,3836641.8359811744,3905150.028937427,4181188.0344043225,4509840.3140068,0.13519834920133303,0.13784996007761402,0.14778110415063278,0.15041992654564806,0.16105245441230098,0.17371159718288376,0,0
12069454,Nuthetal,48437534.62117978,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,10414799.869179728,30965.95158020935,0.0029732641979848466,14501875.942949504,14501875.62468754,7551495.540645415,12187265.284816986,13315510.0015106,14501875.62468754,14631727.167656291,14783379.970221912,0.1559017319874792,0.2516078776537893,0.27490065515614137,0.2993933472895306,0.30207415142178656,0.30520504575304575,0.0021353066115052735,0.002135306658367272
14524090,"Hartenstein, Stadt",36841945.25364857,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,8372101.860601753,39187.50874315553,0.004680725270146067,779509.8454103952,779509.8389016318,748742.2180671073,749534.6680031944,749534.6680031944,779509.8389016318,799492.8564797568,809484.3652688193,0.02032309132734941,0.02034460077617551,0.02034460077617551,0.02115821609132961,0.02170061463843526,0.02197181391198809,0.05027198690803469,0.05027198732779651
14730110,"Eilenburg, Stadt",46756117.64448141,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,143414.58949602308,4159.39106473195,0.02900256577345843,13834590.582107542,13834590.372350767,12514177.952267053,13164886.64913526,13644735.622350767,13834590.372350767,14013013.485565914,14559635.175342437,0.2676479267894068,0.28156500822495256,0.2918278144071109,0.29588834722216617,0.29970438504146973,0.31139529774583197,3.006515472970588e-4,3.006515518554662e-4
15089245,Plötzkau,23961380.695040308,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1576.5073199017424,891.0946555631091,0.5652334399681997,4698302.277951771,4698302.453767731,4071489.7195019266,4528311.557283357,4698302.453767731,4698302.453767731,5033124.430740509,5173118.007888946,0.16991882777208542,0.18898374909675628,0.1960781189349501,0.1960781189349501,0.21005151976832037,0.21589398681686625,1.8966311719551226e-4,1.8966311009809713e-4
15082256,Osternienburger Land,140329265.54748935,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1768311.9440106782,17086.53261721509,0.009662623540539695,34892276.5572758,34892276.15317418,30047799.12883452,31948154.027706098,34312410.13364293,34892276.15317418,35819600.161639035,36280003.8787848,0.21412354017249477,0.22766565408193065,0.24451357312941352,0.24864575480419765,0.2552539559149705,0.25853483759955365,4.896938320767773e-4,4.896938377481205e-4
15083580,Zielitz,11433476.449316714,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2747226.221369625,409.5824293818162,1.4908944381639586e-4,1982486.6878101362,1982486.6238888905,1927801.2143446424,1927801.2143446424,1927801.2143446424,1982486.6238888905,1982486.6238888905,1982486.6238888905,0.1686102405414804,0.1686102405414804,0.1686102405414804,0.17339316109820363,0.17339316109820363,0.17339316109820363,2.0660034284227292e-4,2.0660034950368043e-4
01058034,"Büdelsdorf, Stadt",5153811.36168117,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,17962.052794438277,0,0,275392.9582246753,275392.98981674266,275392.98981674266,275392.98981674266,275392.98981674266,275392.98981674266,275392.98981674266,275392.98981674266,0.05343482143415308,0.05343482143415308,0.05343482143415308,0.05343482143415308,0.05343482143415308,0.05343482143415308,0,0
01058035,Bünsdorf,13331204.183072826,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,47063.03628189321,31.547379050845393,6.703217969594276e-4,387746.6250489304,387746.6058826897,387746.6058826897,387746.6058826897,387746.6058826897,387746.6058826897,387746.6058826897,397750.0743638798,0.02908564001855341,0.02908564001855341,0.02908564001855341,0.02908564001855341,0.02908564001855341,0.02983601998001945,8.136080887064942e-5,8.136081289229867e-5
12054000,"Potsdam, Stadt",186960130.6256413,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,21513908.626663726,122300.71315594557,0.005684727739540994,29813971.32232068,29813971.55123813,15070811.862832718,20723281.836640872,25053893.25324344,29813971.55123813,35647896.93894192,38622996.9999603,0.08060976322812742,0.11084332133964989,0.134006609694823,0.15946700214355322,0.19067111698975708,0.20658413572301612,0.0041021275506622394,0.004102127519165309
15083565,"Wolmirstedt, Stadt",54729424.11264736,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,810482.4920188971,4189.129087370371,0.005168685478862507,25429781.627703384,25429780.858674616,21068368.834007617,21872018.001932222,24061124.523033615,25429780.858674616,25469779.168244928,25869770.266877744,0.384955061661958,0.3996391037646209,0.43963781664337587,0.4646455041502634,0.4653763415420106,0.4726848616866686,1.6473319152716215e-4,1.6473319650890244e-4
15084445,Schönburg,14795758.253482584,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,38327.44433517881,0,0,2349731.026009676,2349730.881469984,2247389.816378682,2349730.881469984,2349730.881469984,2349730.881469984,2445299.440103114,2445299.440103114,0.15189419682831715,0.15881111607895534,0.15881111607895534,0.15881111607895534,0.16527030235355095,0.16527030235355095,0,0
14729100,Elstertrebnitz,11619607.328886202,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,927.2860614555157,0,0,2330115.5482292,2330115.4845897206,2098024.55154441,2148001.185333473,2280309.440479144,2330115.4845897206,2340110.8576365956,2350106.286347533,0.1805589889710599,0.1848600494436304,0.19624668682308416,0.20053306610431507,0.201393282182532,0.2022535030512776,0,0
14730140,Jesewitz,52579637.76954773,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,73859.51056089043,285.7994405513632,0.003869500872413007,1159343.4578996263,1159343.4511899108,1104044.1647558382,1117560.815361954,1142188.851706979,1159343.4511899108,1227545.4324816992,1292902.1081420344,0.02099756125355549,0.0212546313129834,0.02172302625425264,0.02204928562405124,0.02334640337124289,0.0245894069070753,2.4651835364572966e-4,2.465183550724579e-4
12061540,"Wildau, Stadt",8859795.18962394,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,978528.1958087154,4813.604494816287,0.004919229221430897,1101811.075459663,1101811.069215901,565060.334216945,788493.7266161422,788493.7266161422,1101811.069215901,1101811.069215901,1101811.069215901,0.06377803573594,0.08899683454755011,0.08899683454755011,0.1243607832499645,0.1243607832499645,0.1243607832499645,0.00436881113471119,0.004368811159468445
15083115,Bülstringen,25328781.491338883,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,6325090.582774433,3131.7164024846115,4.951259371705184e-4,979757.6407161466,979757.6070410876,617786.2288681734,721477.0456260876,979757.6070410876,979757.6070410876,1822323.2372447704,1918498.7549170104,0.02439068097608343,0.0284844750969483,0.03868159261337201,0.03868159261337201,0.07194673924080831,0.07574382350659215,0.003196419473897143,0.003196419583760658
16071015,Eberstedt,4115693.94385734,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2914.558260865322,2256.1495918644705,0.7740965834028748,450207.1840469199,450207.16682700854,301415.6676777888,373090.1130267026,450207.16682700854,450207.16682700854,488591.4451944864,488591.4451944864,0.07323568559505031,0.09065059698706178,0.10938791197021376,0.10938791197021376,0.11871423187909964,0.11871423187909964,0.0050113584851843185,0.005011358676863074
15090285,Kamern,68252508.79766643,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,23538035.05625984,124513.5483395649,0.0052898871142793655,28600121.77742908,28600121.375406656,20772605.375766836,23395942.309646904,26173323.739442293,28600121.375406656,29488285.052583188,30171812.419004377,0.30434933076741433,0.34278508910205535,0.3834778266837447,0.41903399419633497,0.4320469030669742,0.4420615879256289,0.004353602033884685,0.004353602095081825
12069028,Bensdorf,34327538.55117235,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,10406105.67980809,36.381990133843146,3.496215707710755e-6,17341.070619636877,17341.06998437426,1004.6844979111796,1981.5982074369392,17341.06998437426,17341.06998437426,23541.004412472183,57914.665844760566,2.926759506550369e-5,5.772619567473368e-5,5.051649700581875e-4,5.051649700581875e-4,6.857760680212887e-4,0.00168711967968302,0.002098024449115875,0.002098024525973676
14730160,Laußig,103741298.45665489,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,30209570.032628726,613.8572192759257,2.0319958828043936e-5,8753430.569584796,8753430.480380835,8381690.173884477,8564230.063114423,8685985.357174326,8753430.480380835,8804205.996877318,9051247.020467196,0.08079415139946901,0.08255371959406044,0.08372736303087143,0.08437749103398957,0.08486693465241217,0.08724825267392408,7.012761618386183e-5,7.012761689851436e-5
16071001,"Apolda, Stadt",46278365.56514259,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,66489.99216981411,0.010625170822121678,1.5980105389372288e-7,711073.2720670158,711073.2330418064,525729.2526092182,649067.6024051656,705999.2445334661,711073.2330418064,711073.2330418064,711073.2330418064,0.01136015168619532,0.01402529226084101,0.01525549219191165,0.01536513280791824,0.01536513280791824,0.01536513280791824,1.494244157319458e-8,1.4942442393267515e-8
16071003,"Bad Berka, Stadt",54603342.18409892,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,18193459.92535195,0,0,126313.88484123508,126313.89469648057,126313.89469648057,126313.89469648057,126313.89469648057,126313.89469648057,126313.89469648057,126313.89469648057,0.00231329969272951,0.00231329969272951,0.00231329969272951,0.00231329969272951,0.00231329969272951,0.00231329969272951,0,0
16071004,"Bad Sulza, Stadt",93949607.40627933,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,142430.84017938763,1097.81199033949,0.007707684578401887,1812103.1819875233,1812103.0723847272,1651158.8118376583,1727284.2137514628,1812103.0723847272,1812103.0723847272,2223106.223298074,2280199.474544548,0.01757494105001762,0.01838522013489559,0.01928803240814406,0.01928803240814406,0.02366275160346745,0.02427045239991227,6.058220090620914e-4,6.058220457044807e-4
15090270,Iden,37819605.680566885,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,507683.6681000702,43628.95221784937,0.08593727740174145,26598239.006161675,26598238.793136537,6584537.030443555,19183754.595076017,25906364.599521965,26598238.793136537,28355654.693412907,30318456.87370766,0.1741037991262541,0.5072436438683796,0.6849982736026679,0.7032923351393824,0.7497607175736127,0.8016597827535364,0.0016402947656701035,0.0016402947788072147
16071009,Buchfart,7264648.840287894,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,1165940.1816564177,397.7799945518811,3.411667260551622e-4,268058.42474206915,268058.4169148291,32760.03679680736,42761.489921807355,238054.25675857905,268058.4169148291,268058.4169148291,268058.4169148291,0.00450951415781152,0.00588624321173833,0.0327688594441607,0.03689901918290191,0.03689901918290191,0.03689901918290191,0.0014839302101197992,0.0014839302534501975
12065036,Birkenwerder,17753259.84957883,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,10145036.675232334,2133.35618842212,2.102857048935472e-4,825098.5390445131,825098.522198173,740200.0144613564,740200.0144613564,825098.522198173,825098.522198173,825098.522198173,825098.522198173,0.04169375206204265,0.04169375206204265,0.0464758883263767,0.0464758883263767,0.0464758883263767,0.0464758883263767,0.002585577464350628,0.0025855775171413145
13071001,Alt Schwerin,44364011.80546184,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,9462950.749414682,16365.906536207749,0.0017294718074296264,5775263.4274692675,5775263.400879709,1934587.111194043,3832334.1695462335,4496754.38915213,5775263.400879709,6873081.598768412,8351840.397366594,0.04360712731926259,0.08638385063891853,0.10136040917288087,0.13017901596015471,0.15492470854320345,0.18825710429412432,0.0028337939458078234,0.002833793958854731
12069017,"Beelitz, Stadt",181276681.2923098,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,85488036.24182037,20950.42857755143,2.4506854407427097e-4,1962991.2308549467,1962991.2685753456,1530076.5315829818,1746468.708523513,1839745.076991026,1962991.2685753456,2247158.208739522,2347205.7314658533,0.00844055904308907,0.00963427119292481,0.0101488236869497,0.01082870259197877,0.01239628943292471,0.01294819452084391,0.0106727061477635,0.010672705942679177
12069018,Beetzsee,21321376.587013684,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,2723209.421805771,19895.77877581509,0.0073060039439134,6122645.994778822,6122645.591160114,4896334.186351429,6122645.591160114,6122645.591160114,6122645.591160114,6172986.081049112,6172986.081049112,0.2296443743380839,0.2871599573401496,0.2871599573401496,0.2871599573401496,0.2895209910981509,0.2895209910981509,0.0032495392993129955,0.003249539513530009
12069019,Beetzseeheide,37578173.903789505,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,7349091.324763298,33482.8249358498,0.004556049646985198,7206366.378771592,7206366.561815328,5036691.933997919,6708066.555570443,7075465.927492499,7206366.561815328,8659223.175500793,9098916.155969543,0.13403237599818554,0.1785096469228373,0.18828658214227345,0.19177000405250172,0.23043225031825107,0.242133004633628,0.004646284018320663,0.004646283900303743
16071031,Hetschburg,2807224.2804525387,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,252114.36725185334,2115.3517911661856,0.008390445234138616,481161.1437783914,481161.1212203278,446421.316072535,466424.24771316006,481161.1212203278,481161.1212203278,481161.1212203278,481161.1212203278,0.15902588160877892,0.16615140121186545,0.17140102576441174,0.17140102576441174,0.17140102576441174,0.17140102576441174,0.004396347914869148,0.0043963481209811795
13071036,Fünfseen,51491620.68168621,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,13093595.007109838,0,0,14692.136649357646,14692.136874959546,14692.136874959546,14692.136874959546,14692.136874959546,14692.136874959546,14692.136874959546,14692.136874959546,2.8533063594529727e-4,2.8533063594529727e-4,2.8533063594529727e-4,2.8533063594529727e-4,2.8533063594529727e-4,2.8533063594529727e-4,0,0
16071022,Großheringen,6057560.926787112,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,12216.796098884559,3970.014932716127,0.32496367301068446,1169767.10035182,1169767.0978265218,1122638.2560382076,1122638.2560382076,1169767.0978265218,1169767.0978265218,1169767.0978265218,1258021.4426188148,0.18532842997480953,0.18532842997480953,0.1931085979925848,0.1931085979925848,0.1931085979925848,0.20767788517911953,0.003393850734494159,0.0033938507418208187
15090610,"Werben (Elbe), Hansestadt",53284422.1490267,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,100653.1016812183,16349.761993415106,0.1624367428357744,44154534.25110971,44154534.15146748,36805158.40370332,39535296.17734706,42495922.363656335,44154534.15146748,45436714.2741508,46829298.52569704,0.6907301781516196,0.74196725014253,0.797529946835176,0.8286574644269462,0.8527204094861477,0.8788553321404918,3.7028500630157134e-4,3.7028500713718254e-4
14729170,"Groitzsch, Stadt",70066356.78129907,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,102497.36925314061,0,0,2272726.994267686,2272726.972447013,2133214.3039544984,2197952.4537907764,2242740.9861188876,2272726.972447013,2332699.7878767005,2352690.700962638,0.03044562900013462,0.03136958384537294,0.03200881406063748,0.03243677960224144,0.0332927227136677,0.03357803672176342,0,0
16071056,Mellingen,14403975.646335885,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,131992.82464071646,0,0,1188323.7807819808,1188323.7674639735,836964.3415167419,1028306.846565536,1178322.637581161,1188323.7674639735,1218326.8826983485,1218326.8826983485,0.05810648129842199,0.07139048772462477,0.08180537557913084,0.08249970679214956,0.08458268137993341,0.08458268137993341,0,0
12065084,"Fürstenberg/Havel, Stadt",214316768.5831509,rp100,4,High Perennial Vegetation,high_perennial_vegetation,perennial_vegetation,103215971.49332306,466151.2322392407,0.004516270355207533,9145933.828755256,9145933.627313549,7810342.267391046,8460437.96120417,9066095.744317891,9145933.627313549,9617091.846570743,9934751.025278576,0.03644298259546023,0.03947632290807743,0.04230231635281687,0.04267483915410518,0.04487325891552667,0.04635545361642609,0.05096813960906199,0.0509681407316493
