AGS,Gemeinde,shortlist_available_n,shortlist_available_pct
03254002,002,13,100
03254003,003,13,100
03254005,005,13,100
03254008,008,13,100
03254011,011,13,100
03254014,014,13,100
03254017,017,13,100
03254020,020,13,100
03254021,021,13,100
03254022,022,13,100
03254026,026,13,100
03254028,028,13,100
03254029,029,13,100
03254032,032,13,100
03254042,042,13,100
03254044,044,13,100
03254045,045,13,100
03254013,013,13,100
03254041,041,13,100
03254043,043,13,100
03255008,008,13,100
03255023,023,13,100
03255002,002,13,100
03255015,015,13,100
03255021,021,13,100
03255030,030,13,100
03255004,004,13,100
03255009,009,13,100
03255014,014,13,100
03255026,026,13,100
03255003,003,13,100
03255005,005,13,100
03255016,016,13,100
03255017,017,13,100
03255019,019,13,100
03255020,020,13,100
03255025,025,13,100
03255031,031,13,100
03255032,032,13,100
03255033,033,13,100
03255035,035,13,100
03255001,001,13,100
03255007,007,13,100
03255010,010,13,100
03255012,012,13,100
03255013,013,13,100
03255018,018,13,100
03255022,022,13,100
03255027,027,13,100
03255028,028,13,100
03255034,034,13,100
03255036,036,13,100
03255501,501,3,23.076923076923077
03255502,502,0,0
03255503,503,3,23.076923076923077
03255504,504,0,0
03255505,505,3,23.076923076923077
03255506,506,3,23.076923076923077
03255508,508,0,0
03256022,022,13,100
03256025,025,13,100
03256030,030,13,100
03256005,005,13,100
03256011,011,13,100
03256012,012,13,100
03256027,027,13,100
03256020,020,13,100
03256026,026,13,100
03256029,029,13,100
03256031,031,13,100
03256004,004,13,100
03256024,024,13,100
03256033,033,13,100
03256034,034,13,100
03256003,003,13,100
03256007,007,13,100
03256008,008,13,100
03256009,009,13,100
03256010,010,13,100
03256013,013,13,100
03256014,014,13,100
03256015,015,13,100
03256028,028,13,100
03256035,035,13,100
03256006,006,13,100
03256016,016,13,100
03256017,017,13,100
03256018,018,13,100
03256032,032,13,100
03256001,001,13,100
03256002,002,13,100
03256019,019,13,100
03256021,021,13,100
03256023,023,13,100
03256036,036,13,100
03257003,003,13,100
03257009,009,13,100
03257028,028,13,100
03257031,031,13,100
03257035,035,13,100
03257001,001,13,100
03257005,005,13,100
03257008,008,13,100
03257012,012,13,100
03257022,022,13,100
03257007,007,13,100
03257015,015,13,100
03257020,020,13,100
03257021,021,13,100
03257006,006,13,100
03257011,011,13,100
03257016,016,13,100
03257036,036,13,100
03257019,019,13,100
03257023,023,13,100
03257025,025,13,100
03257027,027,13,100
03257030,030,13,100
03257037,037,13,100
03257013,013,13,100
03257014,014,13,100
03257026,026,13,100
03257034,034,13,100
03257002,002,13,100
03257017,017,13,100
03257018,018,13,100
03257024,024,13,100
03257029,029,13,100
03257032,032,13,100
03257004,004,13,100
03257010,010,13,100
03257033,033,13,100
03257038,038,13,100
03351004,004,13,100
03351006,006,13,100
03351010,010,13,100
03351012,012,13,100
03351023,023,13,100
03351024,024,13,100
03351025,025,13,100
03351026,026,13,100
03351005,005,13,100
03351007,007,13,100
03351017,017,13,100
03351022,022,13,100
03351002,002,13,100
03351003,003,13,100
03351008,008,13,100
03351015,015,13,100
03351016,016,13,100
03351001,001,13,100
03351018,018,13,100
03351021,021,13,100
03351501,501,13,100
03352011,011,13,100
03352032,032,13,100
03352050,050,13,100
03352059,059,13,100
03352060,060,13,100
03352061,061,13,100
03352062,062,13,100
03352002,002,13,100
03352024,024,13,100
03352029,029,13,100
03352036,036,13,100
03352052,052,13,100
03352020,020,13,100
03352022,022,13,100
03352044,044,13,100
03352004,004,13,100
03352008,008,13,100
03352025,025,13,100
03352038,038,13,100
03352039,039,13,100
03352041,041,13,100
03352042,042,13,100
03352043,043,13,100
03352045,045,13,100
03352046,046,13,100
03352051,051,13,100
03352055,055,13,100
03352056,056,13,100
03352063,063,13,100
03353005,005,13,100
03353026,026,13,100
03353029,029,13,100
03353031,031,13,100
03353032,032,13,100
03353040,040,13,100
03353007,007,13,100
03353023,023,13,100
03353033,033,13,100
03353002,002,13,100
03353004,004,13,100
03353009,009,13,100
03353016,016,13,100
03353024,024,13,100
03353036,036,13,100
03353001,001,13,100
03353008,008,13,100
03353014,014,13,100
03353019,019,13,100
03353025,025,13,100
03353028,028,13,100
03353039,039,13,100
03353003,003,13,100
03353017,017,13,100
03353020,020,13,100
03353010,010,13,100
03353011,011,13,100
03353012,012,13,100
03353013,013,13,100
03353030,030,13,100
03353034,034,13,100
03353037,037,13,100
03353042,042,13,100
03353006,006,13,100
03353015,015,13,100
03353018,018,13,100
03353021,021,13,100
03353022,022,13,100
03353027,027,13,100
03353035,035,13,100
03353038,038,13,100
03353041,041,13,100
03354005,005,13,100
03354007,007,13,100
03354010,010,13,100
03354020,020,13,100
03354021,021,13,100
03354003,003,13,100
03354004,004,13,100
03354006,006,13,100
03354008,008,13,100
03354009,009,13,100
03354011,011,13,100
03354012,012,13,100
03354014,014,13,100
03354019,019,13,100
03354027,027,13,100
03354001,001,13,100
03354002,002,13,100
03354013,013,13,100
03354015,015,13,100
03354016,016,13,100
03354017,017,13,100
03354018,018,13,100
03354022,022,13,100
03354023,023,13,100
03354024,024,13,100
03354025,025,13,100
03354026,026,13,100
03354501,501,3,23.076923076923077
03354502,502,3,23.076923076923077
03355001,001,13,100
03355009,009,13,100
03355022,022,13,100
03355049,049,13,100
03355002,002,13,100
03355008,008,13,100
03355027,027,13,100
03355029,029,13,100
03355034,034,13,100
03355004,004,13,100
03355007,007,13,100
03355017,017,13,100
03355023,023,13,100
03355028,028,13,100
03355039,039,13,100
03355042,042,13,100
03355010,010,13,100
03355012,012,13,100
03355013,013,13,100
03355025,025,13,100
03355037,037,13,100
03355020,020,13,100
03355031,031,13,100
03355035,035,13,100
03355041,041,13,100
03355006,006,13,100
03355014,014,13,100
03355016,016,13,100
03355024,024,13,100
03355005,005,13,100
03355026,026,13,100
03355030,030,13,100
03355036,036,13,100
03355038,038,13,100
03355040,040,13,100
03355003,003,13,100
03355011,011,13,100
03355015,015,13,100
03355018,018,13,100
03355019,019,13,100
03355021,021,13,100
03355032,032,13,100
03355033,033,13,100
03356002,002,13,100
03356005,005,13,100
03356007,007,13,100
03356008,008,13,100
03356009,009,13,100
03356011,011,13,100
03356001,001,13,100
03356003,003,13,100
03356004,004,13,100
03356006,006,13,100
03356010,010,13,100
03357008,008,13,100
03357016,016,13,100
03357039,039,13,100
03357041,041,13,100
03357051,051,13,100
03357006,006,13,100
03357009,009,13,100
03357024,024,13,100
03357025,025,13,100
03357031,031,13,100
03357054,054,13,100
03357015,015,13,100
03357023,023,13,100
03357033,033,13,100
03357046,046,13,100
03357049,049,13,100
03357002,002,13,100
03357004,004,13,100
03357012,012,13,100
03357027,027,13,100
03357035,035,13,100
03357003,003,13,100
03357011,011,13,100
03357014,014,13,100
03357036,036,13,100
03357038,038,13,100
03357040,040,13,100
03357042,042,13,100
03357043,043,13,100
03357017,017,13,100
03357019,019,13,100
03357029,029,13,100
03357032,032,13,100
03357034,034,13,100
03357044,044,13,100
03357048,048,13,100
03357050,050,13,100
03357056,056,13,100
03357001,001,13,100
03357005,005,13,100
03357020,020,13,100
03357022,022,13,100
03357028,028,13,100
03357037,037,13,100
03357045,045,13,100
03357007,007,13,100
03357010,010,13,100
03357026,026,13,100
03357030,030,13,100
03357047,047,13,100
03357052,052,13,100
03357053,053,13,100
03357055,055,13,100
03357013,013,13,100
03357018,018,13,100
03357021,021,13,100
03357057,057,13,100
03358002,002,13,100
03358008,008,13,100
03358016,016,13,100
03358017,017,13,100
03358019,019,13,100
03358021,021,13,100
03358023,023,13,100
03358024,024,13,100
03358001,001,13,100
03358006,006,13,100
03358011,011,13,100
03358012,012,13,100
03358014,014,13,100
03358003,003,13,100
03358009,009,13,100
03358013,013,13,100
03358018,018,13,100
03358005,005,13,100
03358007,007,13,100
03358010,010,13,100
03358015,015,13,100
03358020,020,13,100
03358501,501,13,100
03359010,010,13,100
03359013,013,13,100
03359028,028,13,100
03359038,038,13,100
03359003,003,13,100
03359006,006,13,100
03359037,037,13,100
03359011,011,13,100
03359017,017,13,100
03359031,031,13,100
03359002,002,13,100
03359005,005,13,100
03359008,008,13,100
03359023,023,13,100
03359001,001,13,100
03359007,007,13,100
03359012,012,13,100
03359027,027,13,100
03359034,034,13,100
03359020,020,13,100
03359021,021,13,100
03359026,026,13,100
03359032,032,13,100
03359033,033,13,100
03359039,039,13,100
03359004,004,13,100
03359018,018,13,100
03359030,030,13,100
03359035,035,13,100
03359040,040,13,100
03359009,009,13,100
03359014,014,13,100
03359015,015,13,100
03359016,016,13,100
03359019,019,13,100
03359022,022,13,100
03359024,024,13,100
03359025,025,13,100
03359029,029,13,100
03359036,036,13,100
03360004,004,13,100
03360025,025,13,100
03360015,015,13,100
03360016,016,13,100
03360018,018,13,100
03360022,022,13,100
03360024,024,13,100
03360007,007,13,100
03360009,009,13,100
03360023,023,13,100
03360001,001,13,100
03360002,002,13,100
03360003,003,13,100
03360006,006,13,100
03360008,008,13,100
03360010,010,13,100
03360011,011,13,100
03360012,012,13,100
03360014,014,13,100
03360017,017,13,100
03360019,019,13,100
03360026,026,13,100
03360029,029,13,100
03360005,005,13,100
03360013,013,13,100
03360020,020,13,100
03360030,030,13,100
03361001,001,13,100
03361003,003,13,100
03361005,005,13,100
03361006,006,13,100
03361008,008,13,100
03361009,009,13,100
03361012,012,13,100
03361002,002,13,100
03361004,004,13,100
03361010,010,13,100
03361013,013,13,100
03401000,000,13,100
03402000,000,13,100
03403000,000,13,100
03404000,000,13,100
03405000,000,13,100
03451001,001,13,100
03451002,002,13,100
03451004,004,13,100
03451005,005,13,100
03451007,007,13,100
03451008,008,13,100
03452001,001,13,100
03452002,002,12,92.3076923076923
03452006,006,13,100
03452007,007,13,100
03452011,011,13,100
03452012,012,13,100
03452013,013,12,92.3076923076923
03452014,014,13,100
03452019,019,13,100
03452020,020,13,100
03452023,023,13,100
03452025,025,13,100
03452027,027,13,100
03452015,015,13,100
03452017,017,13,100
03452021,021,13,100
03452022,022,13,100
03452024,024,13,100
03452026,026,13,100
03452003,003,13,100
03452008,008,13,100
03452009,009,13,100
03452010,010,13,100
03452016,016,13,100
03452501,501,4,30.76923076923077
03453001,001,13,100
03453002,002,13,100
03453003,003,13,100
03453004,004,13,100
03453005,005,13,100
03453006,006,13,100
03453007,007,13,100
03453008,008,13,100
03453009,009,13,100
03453010,010,13,100
03453011,011,13,100
03453012,012,13,100
03453013,013,13,100
03454010,010,13,100
03454014,014,13,100
03454018,018,13,100
03454019,019,13,100
03454032,032,13,100
03454035,035,13,100
03454041,041,13,100
03454044,044,13,100
03454045,045,13,100
03454054,054,13,100
03454007,007,13,100
03454008,008,13,100
03454020,020,13,100
03454025,025,13,100
03454030,030,13,100
03454037,037,13,100
03454038,038,13,100
03454056,056,13,100
03454060,060,13,100
03454001,001,13,100
03454003,003,13,100
03454012,012,13,100
03454036,036,13,100
03454053,053,13,100
03454009,009,13,100
03454021,021,13,100
03454026,026,13,100
03454013,013,13,100
03454029,029,13,100
03454039,039,13,100
03454040,040,13,100
03454043,043,13,100
03454052,052,13,100
03454002,002,13,100
03454015,015,13,100
03454017,017,13,100
03454028,028,13,100
03454031,031,13,100
03454059,059,13,100
03454004,004,13,100
03454006,006,13,100
03454011,011,13,100
03454022,022,13,100
03454051,051,13,100
03454005,005,13,100
03454016,016,13,100
03454023,023,13,100
03454024,024,13,100
03454047,047,13,100
03454048,048,13,100
03454050,050,13,100
03454058,058,13,100
03454034,034,13,100
03454046,046,13,100
03454049,049,13,100
03454027,027,13,100
03454033,033,13,100
03454042,042,13,100
03454055,055,13,100
03454057,057,13,100
03455007,007,13,100
03455014,014,13,100
03455015,015,13,100
03455020,020,13,100
03455021,021,12,92.3076923076923
03455025,025,13,100
03455026,026,13,100
03455027,027,13,100
03456001,001,13,100
03456015,015,13,100
03456025,025,13,100
03456002,002,13,100
03456009,009,13,100
03456012,012,13,100
03456019,019,13,100
03456004,004,13,100
03456005,005,13,100
03456013,013,13,100
03456014,014,13,100
03456017,017,13,100
03456003,003,13,100
03456010,010,13,100
03456016,016,13,100
03456018,018,13,100
03456020,020,13,100
03456027,027,13,100
03456006,006,13,100
03456007,007,13,100
03456008,008,13,100
03456011,011,13,100
03456023,023,13,100
03456024,024,13,100
03456026,026,13,100
03457002,002,13,100
03457012,012,13,100
03457013,013,13,100
03457014,014,13,100
03457017,017,13,100
03457018,018,13,100
03457020,020,13,100
03457021,021,13,100
03457022,022,13,100
03457024,024,13,100
03457003,003,13,100
03457009,009,13,100
03457010,010,13,100
03457011,011,13,100
03457015,015,13,100
03457019,019,13,100
03457006,006,13,100
03457008,008,13,100
03457016,016,13,100
03457501,501,0,0
03458003,003,13,100
03458005,005,13,100
03458007,007,13,100
03458009,009,13,100
03458010,010,13,100
03458013,013,13,100
03458014,014,13,100
03458001,001,13,100
03458002,002,13,100
03458004,004,13,100
03458006,006,13,100
03458008,008,13,100
03458011,011,13,100
03458012,012,13,100
03458015,015,13,100
03459003,003,13,100
03459004,004,13,100
03459005,005,13,100
03459006,006,13,100
03459008,008,13,100
03459012,012,13,100
03459013,013,13,100
03459014,014,13,100
03459015,015,13,100
03459019,019,13,100
03459020,020,13,100
03459021,021,13,100
03459022,022,13,100
03459024,024,13,100
03459029,029,13,100
03459033,033,13,100
03459034,034,13,100
03459007,007,13,100
03459025,025,13,100
03459028,028,13,100
03459030,030,13,100
03459001,001,13,100
03459002,002,13,100
03459010,010,13,100
03459016,016,13,100
03459018,018,13,100
03459023,023,13,100
03459031,031,13,100
03459009,009,13,100
03459011,011,13,100
03459017,017,13,100
03459026,026,13,100
03459027,027,13,100
03459032,032,13,100
03460001,001,13,100
03460002,002,13,100
03460003,003,13,100
03460004,004,13,100
03460005,005,13,100
03460006,006,13,100
03460007,007,13,100
03460008,008,13,100
03460009,009,13,100
03460010,010,13,100
03461001,001,13,100
03461002,002,13,100
03461003,003,13,100
03461004,004,13,100
03461005,005,13,100
03461006,006,13,100
03461007,007,13,100
03461008,008,13,100
03461009,009,13,100
03462005,005,13,100
03462007,007,12,92.3076923076923
03462014,014,12,92.3076923076923
03462019,019,13,100
03462002,002,13,100
03462003,003,13,100
03462006,006,13,100
03462008,008,13,100
03462010,010,13,100
03462015,015,13,100
03462017,017,13,100
03462001,001,13,100
03462004,004,13,100
03462009,009,13,100
03462011,011,13,100
03462012,012,13,100
03462013,013,13,100
03462016,016,13,100
03462018,018,13,100
04011000,000,13,100
04012000,000,13,100
05111000,000,13,100
05112000,000,13,100
05113000,000,13,100
05114000,000,13,100
05116000,000,13,100
05117000,000,13,100
05119000,000,13,100
05120000,000,13,100
05122000,000,13,100
05124000,000,13,100
05154004,004,13,100
05154008,008,13,100
05154012,012,13,100
05154016,016,13,100
05154020,020,13,100
05154024,024,13,100
05154028,028,13,100
05154032,032,13,100
05154036,036,13,100
05154040,040,13,100
05154044,044,13,100
05154048,048,13,100
05154052,052,13,100
05154056,056,13,100
05154060,060,13,100
05154064,064,13,100
05158004,004,13,100
05158008,008,13,100
05158012,012,13,100
05158016,016,13,100
05158020,020,13,100
05158024,024,13,100
05158026,026,13,100
05158028,028,13,100
05158032,032,13,100
05158036,036,13,100
05162004,004,13,100
05162008,008,13,100
05162012,012,13,100
05162016,016,13,100
05162020,020,13,100
05162022,022,13,100
05162024,024,13,100
05162028,028,13,100
05166004,004,13,100
05166008,008,13,100
05166012,012,13,100
05166016,016,13,100
05166020,020,13,100
05166024,024,13,100
05166028,028,13,100
05166032,032,13,100
05166036,036,13,100
05170004,004,13,100
05170008,008,13,100
05170012,012,13,100
05170016,016,13,100
05170020,020,13,100
05170024,024,13,100
05170028,028,13,100
05170032,032,13,100
05170036,036,13,100
05170040,040,13,100
05170044,044,13,100
05170048,048,13,100
05170052,052,13,100
05314000,000,13,100
05315000,000,13,100
05316000,000,13,100
05334002,002,13,100
05334004,004,13,100
05334008,008,13,100
05334012,012,13,100
05334016,016,13,100
05334020,020,13,100
05334024,024,13,100
05334028,028,13,100
05334032,032,13,100
05334036,036,13,100
05358004,004,13,100
05358008,008,13,100
05358012,012,13,100
05358016,016,13,100
05358020,020,13,100
05358024,024,13,100
05358028,028,13,100
05358032,032,13,100
05358036,036,13,100
05358040,040,13,100
05358044,044,13,100
05358048,048,13,100
05358052,052,13,100
05358056,056,13,100
05358060,060,13,100
05362004,004,13,100
05362008,008,13,100
05362012,012,13,100
05362016,016,13,100
05362020,020,13,100
05362024,024,13,100
05362028,028,13,100
05362032,032,13,100
05362036,036,13,100
05362040,040,13,100
05366004,004,13,100
05366008,008,13,100
05366012,012,13,100
05366016,016,13,100
05366020,020,13,100
05366024,024,13,100
05366028,028,13,100
05366032,032,13,100
05366036,036,13,100
05366040,040,13,100
05366044,044,13,100
05370004,004,13,100
05370008,008,13,100
05370012,012,13,100
05370016,016,13,100
05370020,020,13,100
05370024,024,13,100
05370028,028,13,100
05370032,032,13,100
05370036,036,13,100
05370040,040,13,100
05374004,004,13,100
05374008,008,13,100
05374012,012,13,100
05374016,016,13,100
05374020,020,13,100
05374024,024,13,100
