AGS,municipality_name,protection_available,loss_portfolio_status,river_context_class,distance_to_elbe_m,intersects_elbe_main,near_elbe_1km,near_elbe_5km,intersects_major_wfd_river,intersects_any_wfd_river,major_wfd_names,any_wfd_names,flood_share_rp10,flood_share_rp20,flood_share_rp50,flood_share_rp100,flood_share_rp200,flood_share_rp500,protection_return_period,annual_loss_probability,n_nonzero_years
12065100,"Gransee, Stadt",FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,70370.81810422525,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Pölzer Fließ; Knopegraben; Grenzbek; Wentowkanal; Nördlicher Umfluter; Welsengraben; Baumgraben; Lindower Rhin,0,5.850452789518357e-5,1.0140704319162126e-4,1.0140704319162126e-4,1.0140704319162126e-4,1.1604099210489596e-4,NA,NA,NA
12065180,Leegebruch,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,76488.93978683684,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Muhrgraben,0.02799476450771719,0.03247342273733088,0.12843680037123226,0.18492137971269637,0.31615470033313897,0.31876804991576374,NA,NA,NA
12065198,Löwenberger Land,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,66116.22908438739,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Grundmühlenfließ; Horstgraben Falkenthal; Grüneberger Fließgraben; Soldatengraben; Plötzgraben; Fließgraben; Grüneberger Bruchgraben; Kerkower Graben,0.01238669979425357,0.01711525133110514,0.02034728277516807,0.02224593859726237,0.02332393387817069,0.02413188296009707,NA,NA,NA
12067024,Bad Saarow,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,91247.87862274151,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Storkower Gewässer,0,0,0,2.016490176771536e-4,2.016490176771536e-4,2.016490176771536e-4,NA,NA,NA
12067397,Ragow-Merz,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,107324.91295714538,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Karauschgraben; Ragower Hauptgraben,0.01523910625784804,0.01523910625784804,0.01605137269730801,0.01605137269730801,0.01605137269730801,0.0168363561535709,NA,NA,NA
12067473,Steinhöfel,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,103640.5837399635,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Heinersdorfer Fließ; Löcknitz; Neuendorfer Hauptgraben; Charlottenhofer Graben; Charlottenhofer Nebengraben; Demnitzer Mühlenfließ,0.00459244377816098,0.00459244377816098,0.00541609907676409,0.00574025348084402,0.005752088100083,0.00591106786006486,NA,NA,NA
12068117,Fehrbellin,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,41016.563928324504,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Graben 40/22; Horster Grenzgraben; Rhin; Bergerdammkanal; Nauener Damm-Graben; Königsgraben; Rhingraben; Kleiner Havelländischer Hauptkanal,0.11703426678997186,0.14489583754780275,0.17444567876024855,0.1858369030733499,0.19094847340903248,0.19957691417798887,NA,NA,NA
12068320,"Neuruppin, Stadt",FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,45406.84120577463,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Rhin; Lindower Rhin; Kunster; Rönnebecker Bäke; Landwehrgraben Kränzlin; Königsgraben; Rottgraben; Klappgraben,9.753680191157358e-7,9.753680191157358e-7,9.753680191157358e-7,9.753680191157358e-7,5.2982249484314835e-6,0.001464059134485,NA,NA,NA
12068409,Sieversdorf-Hohenofen,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,19711.784929009595,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Neustadt-Sieversdorfer Grenzgraben; Alte Jäglitz; Neue Dosse,0.0907839651653119,0.13378514820879128,0.2867472628006617,0.3978041537409478,0.4319126401687496,0.5100133863975475,NA,NA,NA
12068425,Temnitzquell,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,37308.89786096845,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Dovenseer Graben; Graben L 182; Landwehrgraben Kränzlin; Flöhtgraben; Temnitz,0,0,0,6.331371119609299e-5,1.487005694000308e-4,1.487005694000308e-4,NA,NA,NA
12068426,Temnitztal,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,35155.44724175516,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Schwenze; Temnitz; Terzliner Graben; Strenkgraben; Rhingraben,0.03835503576232175,0.04425284364962573,0.0476531317657205,0.04805485104683154,0.04851975448284303,0.0511037931175657,NA,NA,NA
12068501,Zernitz-Lohm,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,14816.545428950945,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Flöthgraben-Alte Jäglitz; Dammgraben; Jäglitz; Alte Jäglitz; Stüdenitzer Mittelgraben; Kreuzgraben; Leddiner Graben,0,0.00104661915972538,0.01533597866293859,0.01940012816708957,0.0250649635087203,0.03374329322397471,NA,NA,NA
12069017,"Beelitz, Stadt",FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,35119.7388144911,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Nieplitz; Buchholzer Hauptgraben; Pfeffergraben; Salzgraben; Wittbrietzener Upstallgraben; Pfefferfließ; Brück-Neuendorfer Kanal; Kuhwischgraben,0.00844055904308907,0.00963427119292481,0.0101488236869497,0.01082870259197877,0.01239628943292471,0.01294819452084391,NA,NA,NA
12069018,Beetzsee,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,34388.251712954356,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Eisengraben; Russengraben,0.2296443743380839,0.2871599573401496,0.2871599573401496,0.2871599573401496,0.2895209910981509,0.2895209910981509,NA,NA,NA
12069019,Beetzseeheide,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,38414.96092260483,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Russengraben; Graben L 0392; Katharinengraben,0.13403237599818554,0.1785096469228373,0.18828658214227345,0.19177000405250172,0.23043225031825107,0.242133004633628,NA,NA,NA
12069028,Bensdorf,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,19124.91876530446,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Plauer Schleusengraben; Pelzgraben; Wusterwitzer Hauptgraben; Elbe-Havel-Kanal; Schlagenthiner Königsgraben,2.926759506550369e-5,5.772619567473368e-5,5.051649700581875e-4,5.051649700581875e-4,6.857760680212887e-4,0.00168711967968302,NA,NA,NA
12069216,Golzow,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,38156.08684002345,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Bullenberger Bach; Kleine Temnitz; Buschgraben Krahne; Temnitz; Plane,0,0,0,0,0,0.00356493367312892,NA,NA,NA
12069306,Kloster Lehnin,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,36565.25364041828,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Emster; Graben L 127/132/131/1; Graben L150; Kleine Temnitz; Buschgraben Krahne; Burgwallbach; Luchgraben (Kanin); Langes Fenn,0.04743964223175184,0.09197091987212928,0.098472777126642555,0.1143065159391357,0.1176433900182452,0.12011052168698852,NA,NA,NA
12069454,Nuthetal,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,50734.47717402398,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Nieplitz; Berliner Graben; Königsgraben Tremsdorf; Gröbener Fließ; Torfgraben Saarmund; Rehgraben; Stöcker; Nuthe,0.1559017319874792,0.2516078776537893,0.27490065515614137,0.2993933472895306,0.30207415142178656,0.30520504575304575,NA,NA,NA
12069460,Päwesin,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,43931.06542138465,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Graben L 0392; Beetzseengebiet; Lötz; Klinkgraben Behnitz,0,0.00150870579504987,0.10159935608058412,0.16466738973114556,0.23415596317563303,0.27172216108733166,NA,NA,NA
12069648,Wenzlow,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,30176.898285712672,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Verlorenwasser; Holzgraben Böcke,0.02659828154912483,0.02980573211754969,0.03148214078876679,0.03192004617124592,0.04297449240674241,0.05166700487818599,NA,NA,NA
12069656,"Werder (Havel), Stadt",FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,49916.31770844011,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Luchgraben (Kanin); Langes Fenn; Grenzgraben V001; Graben V 008; Glindower See; Sacrow-Paretzer Kanal,0.11291337310991029,0.12433228179376211,0.12492936132149968,0.14605826069460137,0.15227260136998552,0.15295482105376657,NA,NA,NA
12069688,Wusterwitz,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,20929.833426384204,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Beekengraben; Neuer Graben; Wusterwitzer Hauptgraben; Elbe-Havel-Kanal,0,0,0.04712536700544849,0.10159905769735007,0.1669219693838499,0.17262192785498026,NA,NA,NA
12069696,"Ziesar, Stadt",FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,23512.733922665677,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Buckauer Hauptgraben; Litzenbach; Strepenbach; Herrenmühlengraben; Buckau; Kirchenheider Bach; Fiener Hauptvorfluter; Geuenbach,5.665506574844871e-4,0.0019010708021634,0.00674531971204742,0.00722699454473936,0.00752082085603093,0.00752082085603093,NA,NA,NA
12070125,Groß Pankow (Prignitz),FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,16055.212355884541,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Karthane; Cederbach; Buchholzer Abzugsgraben; Freudenbach; Beek; Dömnitz; Butterbach; Nadelbach,0.01178380772634653,0.01206278989837753,0.01397580635083826,0.01435182693401272,0.01486993672266575,0.01486993672266575,NA,NA,NA
12070296,"Perleberg, Stadt",FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,5158.584934397037,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Schönfelder Graben; Dergenthiner Graben; Nebeliner Graben; Graben I/114; Bekgraben; Schlatbach; Rose; Ponitzer Wiesengraben,0.02625497329165667,0.02708548772658592,0.03054802259963058,0.0311658756066419,0.03138228683803591,0.03217579923070067,NA,NA,NA
12070302,Plattenburg,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,1182.7111207097366,FALSE,FALSE,TRUE,FALSE,TRUE,NA,Karthane; Glöwener Abzugsgraben; Söllenthingraben; Schrepkowgraben; Wellgraben; Schneidgraben; Cederbach; Gansbekgraben,1.1325064505437228e-4,1.1325064505437228e-4,2.636350223119806e-4,2.636350223119806e-4,2.636350223119806e-4,2.636350223119806e-4,NA,NA,NA
12070416,Weisen,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,3209.0532343614937,FALSE,FALSE,TRUE,FALSE,TRUE,NA,Graben I/114; Bekgraben; Stepenitz,0.1448000627566489,0.16428527538980844,0.1942147896861807,0.19614786332032844,0.21436794647310656,0.21565666650838689,NA,NA,NA
12071052,Drachhausen/Hochoza,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,86345.85291601981,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Graben von Ottendorf; Tannenwaldkanal; Drachhausener Abzugsgraben; Malxe,0.03051724332189065,0.03051724332189065,0.03051724332189065,0.03051724332189065,0.03410248481659462,0.05678841021153523,NA,NA,NA
12071060,Drehnow/Drjenow,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,88573.46015849727,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Hammergraben; Mittelgraben; Präsidentengraben; Graben von Ottendorf; Malxe,7.508122148492935e-4,7.508122148492935e-4,7.508122148492935e-4,7.508122148492935e-4,7.508122148492935e-4,0.04238549954259627,NA,NA,NA
12071176,Heinersbrück/Móst,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,93694.46642715679,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Puschelnitza Jänschwalde; Malxe; Tranitz; Altlauf Malxe,0.02773285673384126,0.03161115051173927,0.03826747891583652,0.0428437274951047,0.04783594905904855,0.04889066567241026,NA,NA,NA
12072232,"Luckenwalde, Stadt",FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,32721.083028294626,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Illichengraben; Kolzenburger Graben; Jänickendorfer Schleusengraben; Nuthe; Berkenbrücker Schöpfwerksgraben; Königsgraben Luckenwalde,0.0155145914337899,0.0155145914337899,0.01797705888922174,0.02153478762673796,0.03170890216683492,0.03170890216683492,NA,NA,NA
12072240,"Ludwigsfelde, Stadt",FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,51600.74308823505,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Achterwiesengraben; Verlängerter Freiheitsgraben; Südlicher Mittelgraben; Schulzendorfer Graben; Nieplitz; Achtfüßiger Graben; Graben 1401-Jühnsdorf; Berliner Graben,0.01293087607302846,0.01582010111810352,0.02751295800167496,0.03913170828459297,0.03967536981189876,0.03967536981189876,NA,NA,NA
12072312,Nuthe-Urstromtal,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,31962.35535800958,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Steinerfließ; Illichengraben; Flotter Graben; Holbecker Seegraben; Hollertgraben; Wolfsbuschgraben; Biebergraben; Horstgraben Horstwalde,0.01494898310954204,0.01963505958743775,0.02266531327774116,0.0244335856092495,0.03342683510080527,0.03773430120277109,NA,NA,NA
12072426,"Trebbin, Stadt",FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,43790.84533001634,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Illichengraben; Amtsgraben; Christinendorfer Grenzgraben; Nieplitz; Pfefferfließ; Pfeffergraben; Strassgraben; Königsgraben Tremsdorf,0.04659249143680486,0.05757472299476884,0.06709053131518071,0.07187454605306982,0.08353671185884874,0.09070101278585058,NA,NA,NA
13071001,Alt Schwerin,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,66791.92513800395,FALSE,FALSE,FALSE,FALSE,TRUE,NA,WANE-4400; MEEO-4100,0.04360712731926259,0.08638385063891853,0.10136040917288087,0.13017901596015471,0.15492470854320345,0.18825710429412432,NA,NA,NA
13071045,Gotthun,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,69335.1340341683,FALSE,FALSE,FALSE,FALSE,TRUE,NA,MEEO-1500,0,0,0,0.00363164932673038,0.0742218268004579,0.119135776688216,NA,NA,NA
13071110,"Neustrelitz, Residenzstadt",FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,82501.09493430132,FALSE,FALSE,FALSE,FALSE,TRUE,NA,HVHV-4400; HVHV-4500; HVHV-4600; HVHV-4800; HVHV-4700; HVHV-4200; HVHV-5100; HVHV-3600,0,0,0,0,0,0.00190054624461122,NA,NA,NA
13071137,Sietow,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,68951.74501949007,FALSE,FALSE,FALSE,FALSE,TRUE,NA,MEEO-1500,0,0,0.02343965766467576,0.05958110538794672,0.09246486899989216,0.11827465615547886,NA,NA,NA
13071138,Silz,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,72604.58047953693,FALSE,FALSE,FALSE,FALSE,TRUE,NA,MEEO-3900,5.073309706420725e-5,0.04840836560733825,0.04840836560733825,0.04840836560733825,0.04840836560733825,0.04840836560733825,NA,NA,NA
13076009,Bengerstorf,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,6699.8128209707975,FALSE,FALSE,FALSE,FALSE,TRUE,NA,SCHA-0100; SCHA-1400; SCHA-2300,0.0372336832818748,0.03874656896176955,0.03874656896176955,0.03904914623951908,0.03904914623951908,0.03904914623951908,NA,NA,NA
13076016,Brahlstorf,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,10574.868279403785,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Brahlstorfer Bach,0.03094912673368185,0.06610453653870073,0.0865155850726619,0.18197579906162029,0.18197579906162029,0.18197579906162029,NA,NA,NA
13076017,Brenz,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,34839.648564138806,FALSE,FALSE,FALSE,FALSE,TRUE,NA,EMES-2400,0,0.00817152593293721,0.02777116873544223,0.04598283758641288,0.04677306895791402,0.07310512421765279,NA,NA,NA
13076018,Bresegard bei Eldena,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,13943.45796567151,FALSE,FALSE,FALSE,FALSE,TRUE,NA,ROEG-0700,0.0428695611072364,0.11225202938588874,0.25253986267078915,0.3560949412773541,0.4156447000524488,0.45064163895102965,NA,NA,NA
13076019,Bresegard bei Picher,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,20460.188077968614,FALSE,FALSE,FALSE,FALSE,TRUE,NA,SUDE-1600; SUDE-1800,0,0,0,0,0,9.564666207306176e-4,NA,NA,NA
13076030,Dersenow,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,8690.463834438066,FALSE,FALSE,FALSE,FALSE,TRUE,NA,SCHA-2400; Brahlstorfer Bach; SBOI-0200,0.00687612805202011,0.02005641151982114,0.12931619855662604,0.17899325576146752,0.17899325576146752,0.17899325576146752,NA,NA,NA
13076046,Göhlen,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,11613.907194648204,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Rögnitz; ROEG-0600; ROEG-0610; ROEG-0200,0,0,0,0,0.00291319040725978,0.03143053765782777,NA,NA,NA
13076053,Grebs-Niendorf,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,4739.530296030076,FALSE,FALSE,TRUE,FALSE,TRUE,NA,ROEG-0700; Rögnitz; ROEG-0600; ROEG-0200; ROEG-0800,0,0,0,2.384700751421353e-6,6.146235797735092e-4,0.03141394822936527,NA,NA,NA
13076058,Groß Laasch,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,26799.77836471037,FALSE,FALSE,FALSE,FALSE,TRUE,NA,EMES-2110; EMES-2500; ROEG-0200; ROEG-0310,0.01412724348591708,0.01587318888990967,0.01587318888990967,0.01741283027622768,0.01741283027622768,0.01741283027622768,NA,NA,NA
13076067,Karenz,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,11365.513102352856,FALSE,FALSE,FALSE,FALSE,TRUE,NA,ROEG-0700; EMES-3100,0,0.01509657928283289,0.02483420070507029,0.0938550834131369,0.1334118649627228,0.14209315964615946,NA,NA,NA
13076069,Karstädt,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,19635.433862042773,FALSE,FALSE,FALSE,FALSE,TRUE,NA,ROEG-0200,0,0,0,1.4119379359222705e-4,0.00333170104934248,0.00567033551976153,NA,NA,NA
13076090,"Ludwigslust, Stadt",FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,14778.764812555084,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Rögnitz; ROEG-0200; ROEG-0320; ROEG-0310; ROEG-0500,0,0.00273439709589119,0.01370965702757478,0.03044108117069214,0.04092239220294179,0.05089286325861701,NA,NA,NA
13076097,Milow,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,6445.918100387519,FALSE,FALSE,FALSE,FALSE,TRUE,NA,EMEL-0300; EMEL-0400; EMEL-0320,0,0,0,0.00865134719318558,0.02301666116874001,0.02301666116874001,NA,NA,NA
13076109,Passow,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,57216.255805481815,FALSE,FALSE,FALSE,FALSE,TRUE,NA,MEME-0700; MEME-0500; MEME-0800,0.07014450607656637,0.0984858695691724,0.11302276512872364,0.11839827771703136,0.13031317706039663,0.1330009330701384,NA,NA,NA
13076122,Schwanheide,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,4263.61035475367,FALSE,FALSE,TRUE,FALSE,TRUE,NA,"Schwanheider Mühlbach, Randkanal; Riedebek; SBOI-0300",0.01150412683260316,0.01150412683260316,0.01150412683260316,0.03629617213510641,0.04899968124283997,0.04899968124283997,NA,NA,NA
13076126,Spornitz,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,35774.47986607749,FALSE,FALSE,FALSE,FALSE,TRUE,NA,EMES-2600; MEME-2800; EMES-2400,0.03637278192718238,0.06124842281176642,0.09846236769832452,0.115138018881621,0.1222917622591732,0.135030846720072,NA,NA,NA
13076138,Tessin b. Boizenburg,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,6519.367792961735,FALSE,FALSE,FALSE,FALSE,TRUE,NA,SCHA-0100; SCHA-2400; SBOI-0200,0.00294458495058498,0.00294458495058498,0.0109239899040258,0.0699124668478977,0.0699124668478977,0.0699124668478977,NA,NA,NA
13076140,Tramm,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,43916.85841928128,FALSE,FALSE,FALSE,FALSE,TRUE,NA,EMES-1200; EMES-2200; EMES-1300,0.02489090692378712,0.03745877215387292,0.06280887689051373,0.08098168815149578,0.0916058018239923,0.09796035526279284,NA,NA,NA
13076145,Warlitz,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,17758.25387576855,FALSE,FALSE,FALSE,FALSE,TRUE,NA,SUDE-1700; Langenheider Bauerngraben; SUDE-1900,0,0,1.3559038241835808e-5,1.3559038241835808e-5,1.3559038241835808e-5,2.460314121825829e-4,NA,NA,NA
13076151,Werder,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,54870.13891994003,FALSE,FALSE,FALSE,FALSE,TRUE,NA,MEME-0900; MEME-0800,0,0,0,0.00413435414382092,0.00413435414382092,0.00413435414382092,NA,NA,NA
13076156,Wöbbelin,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,29616.460648924847,FALSE,FALSE,FALSE,FALSE,TRUE,NA,SUDE-1500; ROEG-0400; ROEG-0200; ROEG-0310; ROEG-0330,0,0,0,0,0,5.35300759364939e-4,NA,NA,NA
14521150,Drebach,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,55857.20340482874,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Wilisch; Drebacher Bach; Zschopau,0.02165242346559228,0.02435349633301854,0.0249663506386359,0.0249663506386359,0.0249663506386359,0.02617527788819447,NA,NA,NA
14521220,Gornau/Erzgeb.,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,48766.65606448568,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Dittmannsdorfer Bach; Zschopau,0.00772550625802125,0.0077361766662312,0.00824234641682858,0.00891903164496508,0.00891903164496508,0.00941120444353669,NA,NA,NA
14521240,Großolbersdorf,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,53982.771101391205,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Zschopau; HÃ¼ttenbach,0.00780974297161063,0.01482535828371462,0.02849619788216253,0.03114217062276721,0.03114217062276721,0.03114632833818544,NA,NA,NA
14521495,"Pockau-Lengefeld, Stadt",FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,43344.99594449816,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Lautenbach/PfÃ¼tzenbach; FlÃ¶ha/FlÃ¡jskÃ½ potok; Saidenbach; Haselbach; Schwarze Pockau/Schwarze Pockau (ÄŒernÃ¡)/ÄŒernÃ¡; RÃ¶thenbach,0.00907281183445254,0.00951616591123571,0.00958196576727027,0.00970171977333566,0.0098214727254342191,0.01018073720288631,NA,NA,NA
14521670,"Wolkenstein, Stadt",FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,56541.312915324845,FALSE,FALSE,FALSE,FALSE,TRUE,NA,PreÃŸnitz/PrÃ­secnice; Zschopau; HÃ¼ttenbach,0.02084770202026457,0.02221727753620759,0.02221727753620759,0.02221727753620759,0.02321411646582796,0.02354639845907631,NA,NA,NA
14521690,"Zschopau, Stadt, Motorradstadt",FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,50855.790707684624,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Wilisch; Zschopau,0.04790746935357817,0.04836588010687395,0.04922615233321422,0.04922615233321422,0.0500964201483071,0.05183694156816047,NA,NA,NA
14522020,"Augustusburg, Stadt",FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,42289.314896132964,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Dittmannsdorfer Bach; FlÃ¶ha/FlÃ¡jskÃ½ potok; Schwarzbach; Zschopau,0.05734801497470008,0.06027189723375681,0.06133766454699552,0.06177149353331408,0.06307250367037878,0.06350071030739741,NA,NA,NA
14522290,Königshain-Wiederau,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,42414.9969932867,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Erlbach; Frankenauer Bach; Chemnitz/ZwÃ¶nitz; KÃ¶nigshainer Bach; Wiederbach,0,0,3.1511352190115364e-4,3.1511352190115364e-4,3.1511352190115364e-4,3.1511352190115364e-4,NA,NA,NA
14522300,Kriebstein,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,25832.41474347713,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Zschopau; Schweikershainer Bach; Mortelbach; Gebersbach/Eulitzbach,0.02716169277220962,0.02812298480182349,0.02932028392096555,0.02932028392096555,0.02932028392096555,0.03219085885010635,NA,NA,NA
14522320,Leubsdorf,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,40914.614173821356,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FlÃ¶ha/FlÃ¡jskÃ½ potok; GroÃŸe LÃ¶ÃŸnitz/GroÃŸwaltersdorfer Bach; Gahlenzer Bach,0.04925830996208021,0.05332334545131507,0.05682230595706933,0.05711375193233706,0.05740520503230561,0.06026659024798064,NA,NA,NA
14522330,Lichtenau,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,39764.769298668696,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Zschopau; Ottendorfer Bach; Holzbach; Chemnitz/ZwÃ¶nitz,0.04733154072656599,0.05327532936390235,0.05492646938243054,0.05773800497083825,0.05855937645558785,0.06136647456887065,NA,NA,NA
14522360,"Mittweida, Stadt, Hochschulstadt",FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,34152.68231845887,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Zschopau; Ottendorfer Bach; Erlbach; Frankenauer Bach; Auenbach; Altmittweidaer Bach,0.0484504881512424,0.0670824931967432,0.08571797963149767,0.09070952871517604,0.0909526633450495,0.09319244393805146,NA,NA,NA
14522420,Niederwiesa,FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,43469.50000110582,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Zschopau; Eubaer Bach,0.10607206596230125,0.11209639421932804,0.1199279729852571,0.1290775294676065,0.13329453518096232,0.1363066854679625,NA,NA,NA
14522440,"Oederan, Stadt",FALSE,not_in_damage_loss_portfolio,only minor/other WFD water bodies,30586.358950924903,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FlÃ¶ha/FlÃ¡jskÃ½ potok; Kleine Striegis; GroÃŸe LÃ¶ÃŸnitz/GroÃŸwaltersdorfer Bach; Striegis/GroÃŸe Striegis; Hetzbach; Oberreichenbacher Bach; Kemnitzbach; Gahlenzer Bach,3.76011211255236e-4,9.556174058175518e-4,0.00271283901213912,0.00348525435709894,0.0034937988431687,0.00364600192733665,NA,NA,NA
